ZONA;CF;FINCA;COD CAM;CAMPO;HA;VARIEDAD;DISTSUR;TIPO DE SUELO;RIEGO;CICLO;%DESP;DIASRESI;MM(AB-MY);HRRIEGO;KgN/Ha;TM/HA;TM/HAMES;EDAD
6;16;Sucuya;16602;1660-2;1.49; CP72-2086 ;1.5; Franco Arcilloso ; Goteo ;2021;0.362566667;39;0;161.8;126.2838926;78.20604027;6.068948329;12.88625904
6;16;Sucuya;16611;1661-1;3.31; CP72-2086 ;1.5; Franco ; Secano ;2021;0.3035;35;0;266.4;123.1681269;95.74682779;7.449152178;12.85338593
6;16;Sucuya;16612;1661-2;5.66; CP72-2086 ;1.5; Franco Arcilloso ; Goteo ;2021;0.407666667;20;0;275.05;123.7428445;84.95547703;6.712586003;12.65614727
6;16;Sucuya;16621;1662-1;4.63; CP73-1547 ;1.5; Franco ; Goteo ;2021;0.2785;42;0;124;126.4354212;83.03887689;6.460467097;12.85338593
6;16;Sucuya;16631;1663-1;5.39; CP72-2086 ;1.5; Franco ; Goteo ;2021;0.205333333;36;0;205;124.1231911;93.13135436;7.636269002;12.19592373
6;16;Sucuya;16632;1663-2;4.75; CP72-2086 ;1.5; Franco ; Goteo ;2021;0.242366667;27;0;221.3;125.442;91.76105263;7.231531661;12.68902038
6;16;Sucuya;16641;1664-1;5.81; CP73-1547 ;1.5; Franco ; Goteo ;2021;0.202833333;37;0;292;118.7488812;121.636833;9.61088951;12.65614727
6;16;Sucuya;16642;1664-2;4.17; CG04-10295 ;1.5; Franco ; Goteo ;2021;;0;0;604.9;125.2988014;120.8333333;9.988451087;12.0973044
6;16;Sucuya;16643;1664-3;6.86; CP73-1547 ;1.5; Franco ; Goteo ;2021;;0;0;0;125.3353316;118.3104956;10.34196919;11.43984221
6;16;Sucuya;16644;1664-4;1.2; CP73-1547 ;1.5; Franco ; Gravedad ;2021;;0;0;0;132.7044033;81.86153846;7.569082067;10.81525312
6;16;Sucuya;16645;1664-5;1.2; CG04-10295 ;1.5; Franco ; Gravedad ;2021;;0;0;0;132.7044033;135.5076923;14.51459155;9.335963182
6;16;Sucuya;16651;1665-1;12.41; CG04-10295 ;1.65; Franco Arcilloso ; Gravedad ;2021;;0;0;494;121.2976632;102.345689;8.819704981;11.60420776
6;16;Sucuya;16660;1666-0;9.39; CG04-10295 ;1.65; Franco Arcilloso ; Goteo ;2021;;0;0;341.75;124.684984;87.73343983;7.454891731;11.76857331
6;16;Sucuya;16670;1667-0;18.09; CP73-1547 ;1.5; Franco Arcilloso ; Goteo ;2021;0.279833333;25;0;635.9;124.8179104;76.64555003;5.947851102;12.88625904
6;16;Sucuya;16680;1668-0;9.9; CP72-2086 ;1.5; Franco Arcilloso ; Goteo ;2021;0.338833333;27;0;510.7;126.7090909;95.86868687;7.614426774;12.59040105
6;16;Sucuya;16690;1669-0;7.2; CP73-1547 ;1.65; Franco Arcilloso ; Goteo ;2021;;0;0;362.5;124.86125;122.9631944;9.86949967;12.45890861
6;16;Sucuya;16700;1670-0;3.79; CG02-163 ;1.65; Franco Arcilloso ; Gravedad ;2021;;0;0;176.8;124.1180739;87.39920844;7.751265075;11.27547666
6;16;Sucuya;16710;1671-0;12.13; CP73-1547 ;1.65; Franco Arcilloso ; Gravedad ;2021;;0;0;471;127.544765;131.8252267;10.7799016;12.22879684
6;16;Sucuya;16720;1672-0;4.77; CP73-1547 ;1.65; Franco Arcilloso ; Gravedad ;2021;;0;0;348.8;122.7245283;113.4821803;9.330075472;12.16305062
6;16;Sucuya;16730;1673-0;11; CP73-1547 ;1.65; Franco ; Gravedad ;2021;;0;0;535.25;125.442;112.1663636;9.504459002;11.80144642
6;16;Sucuya;16740;1674-0;8.93; CP73-1547 ;1.65; Franco ; Goteo ;2021;;0;0;412.35;126.425308;108.7323628;8.939563451;12.16305062
6;16;Sucuya;16750;1675-0;7.67; CP73-1547 ;1.65; Franco Arcilloso ; Goteo ;2021;;0;0;310.5;125.3874837;106.3872229;8.584348334;12.39316239
6;16;Sucuya;16761;1676-1;1.02; CP72-2086 ;1.5; Franco ; Goteo ;2021;0.123833333;46;0;110;122.9823529;116.8794118;9.09327802;12.85338593
6;16;Sucuya;16762;1676-2;0.43; CP73-1547 ;1.5; Franco ; Goteo ;2021;0.534;46;0;95;97.24186047;86.60465116;6.720697674;12.88625904
6;16;Sucuya;16770;1677-0;1.05; CP72-2086 ;1.5; Franco ; Goteo ;2021;0.104333333;22;0;110;119.4685714;88.59238095;6.892532554;12.85338593
Colono;89;Agr¡cola San Patricio;89001;San Patricio-01;52.5; CP72-2086 ;1.65; Franco Arcilloso ; Gravedad ;2021;;0;0;0;0;84.62941243;7.945761501;10.65088757
Colono;31;La Baronesa;31001;Baro-01;28.91; CP88-1165 ;2.2; Franco Arenoso ; Goteo ;2021;;0;0;0;0;113.3417283;9.822949785;11.53846154
Colono;33;Paredes;33001;PA-01;22.09; CP89-2143 ;2.2; Franco Arenoso ; Goteo ;2021;;0;0;0;0;115.6315102;10.05003012;11.50558843
Colono;33;Paredes;33005;PA-05;21.18; CP88-1165 ;2.2; Franco Arenoso ; Goteo ;2021;;0;0;0;0;122.0588965;10.5784377;11.53846154
Colono;49;Toru¤o;49001;TO-01;16.93; CP88-1165 ;2.2; Franco Arenoso ; Goteo ;2021;;0;0;0;0;119.0292632;10.3749862;11.47271532
Colono;88;Zopilota;88001;LZ-0101;51.32; CP72-2086 ;1.65; Franco Arenoso ; Goteo ;2021;;0;0;0;0;86.47382904;8.044446114;10.7495069
2;56;San Diego;56001;SD-01;65; CP72-2086 ;1.65; Franco Arcilloso ; Goteo ;2021;;0;0;0;0;0;0;0
3;95;San Antonio De La Barra;95001;SAN ANTONIO-01;34.13; CP72-2086 ;1.65; Franco Arcilloso ; Goteo ;2021;;0;0;0;0;0;0;0
3;72;La Chinampa;72022;CH-22;13.92; CP72-2086 ;1.65; Franco Arcilloso ; Goteo ;2021;;0;0;0;0;0;0;0
3;67;La Cholpa;67013;CHOLP02-06;31.7; CP72-2086 ;1.65; Franco Arcilloso ; Goteo ;2021;;0;0;0;0;0;0;0
3;67;La Cholpa;67062;CHOLP02-13;2.28; CP72-2086 ;1.65; Franco Arcilloso ; Goteo ;2021;;0;0;0;0;0;0;0
3;61;Waterloo;61036;PLAT-10A;0.68; CP72-2086 ;1.65; Franco Arcillo Arenoso ; Goteo ;2021;;0;0;0;0;0;0;0
3;61;Waterloo;61037;PLAT-11;4.38; CP72-2086 ;1.65; Franco Arcillo Arenoso ; Goteo ;2021;;0;0;151;62.7343379;34.02133229;2.99112407;11.37409599
3;61;Waterloo;61041;WATER-04;21.36; CP72-2086 ;1.65; Franco Arcillo Arenoso ; Goteo ;2021;;0;0;0;0;0;0;0
3;61;Waterloo;61050;ZACAT-03;3.76; CP72-2086 ;1.65; Franco Arcillo Arenoso ; Gravedad ;2021;;0;0;0;0;0;0;0
1;91;Barranco Bayo;91001;BB-01;20.46; CP89-2143 ;2.2; Franco Arcilloso ; Goteo ;2122;0.4635;38;50;788;112.3634364;103.9076936;8.9038649;11.66995398
1;91;Barranco Bayo;91006;BB-06;37.87; CP72-2086 ;2.2; Arcilloso ; Goteo ;2122;0.421;42;50;812.7;111.5842115;81.23311212;6.941323794;11.70282709
1;91;Barranco Bayo;91019;BB-19;7.66; RB86-7515 ;2.2; Arcilloso ; Goteo ;2122;0.473666667;43;50;371.3;113.8340256;79.96446248;6.871522453;11.63708087
1;96;Corrales Negro;96001;CN-01;17.41; CP89-2143 ;1.9; Franco Arcilloso ; Goteo ;2122;;27;27;1048.333333;103.1412459;63.79337452;6.78529529;9.401709402
1;96;Corrales Negro;96008;CN-08;31.41; CP72-2086 ;1.9; Franco Arcilloso ; Goteo ;2122;;80;27;979.6857143;106.7616856;65.18937362;6.177759332;10.55226824
1;96;Corrales Negro;96011;CN-11;8.72; RB86-7515 ;2.2; Franco Arcilloso ; Goteo ;2122;0.351583333;15;27;644.2;81.71033153;71.02125778;6.449154214;11.01249178
1;71;El Riito;71001;R-01;15.29; RB86-7515 ;1.65; Franco Arcillo Arenoso ; Goteo ;2122;;0;31;0;62.90504786;35.28273484;3.272258518;10.78238001
1;71;El Riito;71002;R-01A;9; RB86-7515 ;1.65; Franco Arcillo Arenoso ; Goteo ;2122;;0;31;0;110.5;51.90509022;6.371883957;8.145956607
1;71;El Riito;71007;R-07;4.31; CP72-2086 ;1.65; Franco Arcillo Arenoso ; Goteo ;2122;;85;31;0;63.06686353;33.15174813;3.112580797;10.65088757
1;71;El Riito;71011;R-11;9.02; CP72-2086 ;1.65; Franco Arcillo Arenoso ; Goteo ;2122;;87;31;0;62.58818787;22.8287478;2.123701859;10.7495069
1;98;El Riito 02;98001;R-01;33.75; RB86-7515 ;1.65; Franco Arcillo Arenoso ; Goteo ;2122;;89;31;0;77.44107744;51.27852385;4.755770414;10.78238001
1;63;Francesa;63001;FRANCESA-01;27.02; RB86-7515 ;2.4; Franco Limoso ; Goteo ;2122;0.381416667;22;19;663.5;118.143917;79.95484901;7.415324716;10.78238001
1;63;Francesa;63007;FRANCESA-07;35.11; RB86-7515 ;2.4; Arcilloso ; Goteo ;2122;0.233666667;40;19;655.8333333;118.3308692;92.32514829;8.459430756;10.91387245
1;63;Francesa;63023;FRANCESA-17;5.44; RB86-7515 ;1.65; Arcilloso ; Goteo ;2122;;126;19;0;76.87165775;63.35842458;5.967068965;10.61801446
1;97;La Banqueta;97001;LB-01;21.26; CP89-2143 ;1.9; Franco Arcilloso ; Goteo ;2122;0.291333333;24;62;799.9333333;117.4792183;91.42527793;7.834244943;11.66995398
1;97;La Banqueta;97008;LB-08;2.6; CP89-2143 ;1.9; Franco Arcilloso ; Goteo ;2122;0.347583333;80;62;313;131.7213287;171.2667385;13.60296132;12.59040105
1;69;La Ceiba;69001;A-01;6.9; RB86-7515 ;1.65; Franco Limoso ; Goteo ;2122;;95;32;0;110;21.97019987;1.9831854;11.078238
1;69;La Ceiba;69004;C-01;22.87; RB86-7515 ;1.65; Franco Arenoso ; Goteo ;2122;;0;32;0;63.09762837;40.33872267;3.652095071;11.04536489
1;69;La Ceiba;69005;C-01A;8.42; RB86-7515 ;1.65; Franco Arenoso ; Goteo ;2122;;0;32;0;105;43.92912651;3.98902695;11.01249178
1;69;La Ceiba;69018;CH-02;2.91; CP72-2086 ;1.65; Arcilloso ; Goteo ;2122;;0;32;0;110.5;12.90230223;1.189357678;10.84812623
1;51;Loma Alegre;51002;A-06;13.04; CP72-2086 ;1.9; Franco Arcilloso ; Goteo ;2122;0.459666667;40;17;1121.5;93.29394172;91.09157857;7.962660403;11.43984221
1;51;Loma Alegre;51003;A-07;13.54; RB86-7515 ;2.2; Franco Arcilloso ; Goteo ;2122;0.414;33;17;782.8;119.4574997;101.7309735;8.918317621;11.4069691
1;51;Loma Alegre;51004;A-08;9.56; RB86-7515 ;2.2; Franco Arcilloso ; Goteo ;2122;0.388333333;34;20;646.6;136.2915557;101.3491675;8.884846327;11.4069691
1;51;Loma Alegre;51087;A-08A;2.78; CP72-2086 ;2.2; Franco Arcilloso ; Goteo ;2122;0.439166667;34;20;446.5;144.8711576;101.2700014;8.903564864;11.37409599
1;51;Loma Alegre;51006;A-10;35.99; CP72-2086 ;1.9; Franco Arcilloso ; Goteo ;2122;0.481833333;35;20;1022.584249;103.8820491;84.51558857;7.283184715;11.60420776
1;51;Loma Alegre;51008;A-12;4.77; CP88-1165 ;2.2; Franco Arcillo Arenoso ; Goteo ;2122;;13;20;309;116.8436592;111.4127837;9.520159774;11.70282709
1;51;Loma Alegre;51098;A-12A;5.04; CP73-1547 ;2.2; Franco Arcillo Arenoso ; Goteo ;2122;;14;20;289.5;119.8484524;65.72894253;5.616501212;11.70282709
1;51;Loma Alegre;51009;A-13;8.11; RB86-7515 ;2.2; Franco Arcillo Arenoso ; Goteo ;2122;0.570166667;38;20;507.25;90.06602399;64.38541612;5.777593977;11.14398422
1;51;Loma Alegre;51010;A-14;2.21; CG00-102 ;2.2; Franco Arcilloso ; Goteo ;2122;0.393166667;37;20;377.5;74.84985603;80.69192089;7.240850246;11.14398422
1;51;Loma Alegre;51080;A-15;9.88; CP89-2143 ;2.2; Franco Arcillo Arenoso ; Goteo ;2122;0.2255;33;20;926.6666667;143.875322;106.0984116;9.066049665;11.70282709
1;51;Loma Alegre;51012;B-02;25.26; CP88-1165 ;2.2; Franco Arcilloso ; Goteo ;2122;0.326;35;17;1220.333333;91.47806593;85.89006202;7.52961293;11.4069691
1;51;Loma Alegre;51016;B-06;11.16; CP72-2086 ;2.2; Franco Arcilloso ; Goteo ;2122;0.391833333;39;17;1119.25;87.37349299;97.10777943;8.81796612;11.01249178
1;51;Loma Alegre;51019;B-09;7.49; CP88-1165 ;2.2; Franco Arcilloso ; Goteo ;2122;0.2585;35;17;759;143.5415876;88.61848911;7.724282059;11.47271532
1;51;Loma Alegre;51023;B-13;6.98; CP72-2086 ;2.2; Franco Arcilloso ; Goteo ;2122;0.433166667;36;17;1045.5;81.89098724;80.755979;7.605563099;10.61801446
1;51;Loma Alegre;51029;B-19;22.46; CP72-2086 ;2.2; Franco Arcillo Arenoso ; Goteo ;2122;0.452;35;17;1215.25;82.34129361;78.74861641;7.416510561;10.61801446
1;51;Loma Alegre;51095;B-19A;10; RB86-7515 ;2.2; Franco Arcillo Arenoso ; Goteo ;2122;;18;17;717;98.39358;74.21052154;6.359110043;11.66995398
1;51;Loma Alegre;51033;B-23;6.2; CP88-1165 ;2.4; Franco Arenoso ; Goteo ;2122;0.326166667;35;17;608.75;153.9336422;92.08638399;8.003622288;11.50558843
1;51;Loma Alegre;51034;B-24;8; RB86-7515 ;2.4; Franco Arenoso ; Goteo ;2122;0.462;39;17;558.5;100.2077841;90.31199254;8.274972329;10.91387245
1;51;Loma Alegre;51035;F-01;18.85; CP72-2086 ;1.8; Franco Arcillo Arenoso ; Goteo ;2122;0.535833333;35;18;1058.65;128.9121669;101.619755;8.832208421;11.50558843
1;51;Loma Alegre;51038;F-04;14.3; RB86-7515 ;1.8; Franco Arcilloso ; Goteo ;2122;0.490166667;40;18;867;63.55092181;100.4860549;9.23500239;10.88099934
1;51;Loma Alegre;51088;F-04A;11.42; CP72-2086 ;1.9; Franco Arcilloso ; Secano ;2122;0.275333333;32;18;825.25;97.47826779;96.69536355;9.13500919;10.58514135
1;51;Loma Alegre;51041;F-07;20.08; RB86-7515 ;1.8; Arcilloso ; Goteo ;2122;0.327833333;49;18;919.9166667;112.0007072;93.46360961;7.072544787;13.21499014
1;51;Loma Alegre;51046;L-01;27.12; CG00-102 ;2.2; Franco Arenoso ; Goteo ;2122;0.394;39;22;666.6666667;136.8401549;96.22973574;8.460429367;11.37409599
1;51;Loma Alegre;51050;L-04;19.75; CG04-10295 ;2.2; Franco Arenoso ; Goteo ;2122;0.281833333;35;22;695;144.4004603;86.40272;7.707832089;11.20973044
1;51;Loma Alegre;51051;L-05;23.13; CG00-102 ;2.2; Franco Arenoso ; Goteo ;2122;0.444166667;36;22;710;156.3573674;88.9691213;7.936776158;11.20973044
1;51;Loma Alegre;51069;L-06A;4.58; Otras ;2.2; Franco Arcilloso ; Goteo ;2122;0.267833333;37;22;395.5;215.6901548;82.7946703;7.300330059;11.34122288
1;51;Loma Alegre;51053;L-07;10.83; CG00-102 ;1.9; Franco Arcilloso ; Goteo ;2122;0.2685;36;17;622.5;84.44657097;91.12815576;8.177340703;11.14398422
1;51;Loma Alegre;51054;L-08;12.99; CP00-1101 ;2.2; Franco Arcilloso ; Goteo ;2122;0.3305;41;17;931;89.76905312;90.51074624;7.821979832;11.57133465
1;51;Loma Alegre;51056;L-10;19.61; CP72-2086 ;2.2; Franco Arcilloso ; Gravedad ;2122;0.452833333;41;22;512.5;112.7932641;95.04367471;8.332070849;11.4069691
1;51;Loma Alegre;51058;M-01;19.17; NA56-42 ;2.4; Arcilloso ; Gravedad ;2122;0.359166667;30;21;656;119.0715133;112.3640734;9.042632572;12.4260355
1;51;Loma Alegre;51061;M-04;10.35; CP72-2086 ;2.2; Franco Arcilloso ; Goteo ;2122;0.435333333;30;21;899.1875;66.19082126;86.72678898;7.970480123;10.88099934
1;51;Loma Alegre;51063;M-06;7.07; NA56-42 ;2.2; Arcilloso ; Goteo ;2122;0.3865;35;21;342;92.53960396;64.5426782;5.896060873;10.94674556
1;51;Loma Alegre;51064;M-07;6.93; RB86-7515 ;2.2; Arcilloso ; Goteo ;2122;0.500833333;33;21;363;104;77.92215647;6.992306784;11.14398422
1;51;Loma Alegre;51065;M-08;13.05; NA56-42 ;2.2; Arcilloso ; Goteo ;2122;0.227;29;21;491.2222222;109.0637729;98.15955633;8.005398669;12.26166995
1;51;Loma Alegre;51070;M-08A;2.29; CP72-2086 ;2.2; Arcilloso ; Gravedad ;2122;0.253083333;30;21;341;121.0121239;73.07262926;5.896205257;12.39316239
1;51;Loma Alegre;51096;M-09A;4.81; CP72-2086 ;2.4; Arcilloso ; Gravedad ;2122;0.405;32;21;408;140.7568702;69.00194905;6.031722098;11.43984221
1;52;Madro¤al;52001;NORIA-01;35.31; RB86-7515 ;2.2; Franco Arcilloso ; Gravedad ;2122;0.324666667;39;38;1041.889744;105.9752365;66.6397224;5.710367198;11.66995398
1;52;Madro¤al;52007;STA. ELI-01;21.42; RB86-7515 ;1.65; Arcilloso ; Goteo ;2122;;96;41;243;102;31.83794466;3.064905939;10.3879027
1;52;Madro¤al;52006;STA. ELI-02;23.86; CP72-2086 ;2.6; Arcilloso ; Goteo ;2122;0.341666667;40;41;1169;106.2107864;91.43642213;7.769541791;11.76857331
1;94;Madro¤al-02;94001;MD1-01;8.38; RB84-5210 ;2.2; Arcilloso ; Goteo ;2122;0.294833333;13;36;822.5;103.6390215;77.31474903;6.937801373;11.14398422
1;94;Madro¤al-02;94036;MD1-01A;33.5; CP72-2086 ;1.65; Arcilloso ; Goteo ;2122;;33;36;613.7666667;113.924425;68.07181175;6.594727749;10.32215648
1;94;Madro¤al-02;94003;MD1-03;22.19; CP72-2086 ;1.65; Arcilloso ; Goteo ;2122;0.1125;34;36;702.2;88.42019829;65.81684219;5.753299826;11.43984221
1;94;Madro¤al-02;94004;MD2-01;23.22; CP72-2086 ;1.9; Arcilloso ; Gravedad ;2122;0.22575;33;36;716;81.78270457;77.8696153;6.767981993;11.50558843
1;94;Madro¤al-02;94008;MD2-04;21.4; NA56-42 ;1.9; Arcilloso ; Gravedad ;2122;0.428666667;32;36;665.5;93.15441376;75.31367645;7.006244764;10.7495069
1;94;Madro¤al-02;94025;MD3-01;25.27; RB86-7515 ;2.2; Franco Arcilloso ; Goteo ;2122;0.408583333;32;34;1347.5;95.52683743;89.83031522;7.920690403;11.34122288
1;50;Montelimar-02;50039;CF-01;1.94; NA56-42 ;1.5; Franco Arenoso ; Goteo ;2122;0.166833333;23;88;48;133.1365979;80.65162503;8.123915342;9.927679158
1;50;Montelimar-02;50068;CF-02;9.24; Otras ;1.9; Franco Arcilloso ; Goteo ;2122;;0;88;176;0;0;0;0
1;50;Montelimar-02;50042;CF-04;3.29; CP72-2086 ;1.5; Franco Arenoso ; Goteo ;2122;0.305916667;25;88;118;101.6200608;85.12105237;8.602599379;9.894806049
1;50;Montelimar-02;50043;CF-05;2.5; CG04-10295 ;2.2; Franco Arenoso ; Goteo ;2122;0.153683333;27;109;494;142.286;57.29622339;5.515668087;10.3879027
1;50;Montelimar-02;50191;CF-05A;2.07; NA56-42 ;2.4; Franco Arcilloso ; Goteo ;2122;0.49625;27;109;465;138.8429952;70.36475049;6.773720601;10.3879027
1;50;Montelimar-02;50044;CF-06;5.48; CG04-10295 ;2.2; Franco Arenoso ; Goteo ;2122;0.20765;32;109;956;116.0328467;76.47112927;7.627054926;10.02629849
1;50;Montelimar-02;50185;CF-06A;1.38; CG04-10295 ;2.2; Franco Arcilloso ; Goteo ;2122;0.118833333;33;109;748;138.9746377;107.6431851;10.56292159;10.19066404
1;50;Montelimar-02;50047;CF-09;8.65; CP72-2086 ;1.4; Franco Arenoso ; Goteo ;2122;0.428833333;37;88;256;114.1710983;75.25174538;6.358772484;11.83431953
1;50;Montelimar-02;50048;CF-10;7.52; Otras ;1.9; Franco Arenoso ; Goteo ;2122;0.419666667;51;88;264;76.80053191;0;0;0
1;50;Montelimar-02;50049;CF-11;13.02; NA56-42 ;1.65; Franco Arenoso ; Goteo ;2122;0.5925;24;88;283;130.7066052;81.41041642;7.886958177;10.32215648
1;50;Montelimar-02;50179;CF-12A;1.24; NA56-42 ;1.5; Franco Arenoso ; Goteo ;2122;0.555;23;88;48;134.8104839;90.86490218;8.802899122;10.32215648
1;50;Montelimar-02;50051;CF-13;4.54; CP89-2143 ;2.2; Franco Arenoso ; Goteo ;2122;0.3775;38;109;950;118.7356828;74.77469121;7.361314261;10.15779093
1;50;Montelimar-02;50053;CF-15;7.92; NA56-42 ;2.2; Franco Arcillo Arenoso ; Goteo ;2122;0.229666667;20;109;1113;105.7891414;103.6893346;10.24100506;10.12491782
1;50;Montelimar-02;50054;CF-16;11.22; CP89-2143 ;2.2; Franco Arcilloso ; Gravedad ;2122;0.369;18;109;809;93.43272371;82.80205152;7.322204672;11.30834977
1;50;Montelimar-02;50055;CF-17;7.16; CG02-163 ;2.2; Franco Arcillo Arenoso ; Gravedad ;2122;0.162666667;28;109;839;111.2024793;68.30621414;5.886331541;11.60420776
1;50;Montelimar-02;50056;CF-18;2.7; CG04-10295 ;2.2; Franco Arenoso ; Goteo ;2122;0.214666667;17;109;774;114.9492296;80.14432318;6.734779865;11.90006575
1;50;Montelimar-02;50057;CF-19;5.84; CP72-2086 ;1.5; Franco Arenoso ; Goteo ;2122;0.464333333;25;88;232;124.8792808;86.99383847;7.290227455;11.93293886
1;50;Montelimar-02;50193;CF-20A;1; NA56-42 ;1.5; Franco Arcilloso ; Goteo ;2122;0.496666667;23;88;64;121.605;76.0616342;7.032811284;10.81525312
1;50;Montelimar-02;50059;CF-21;3.06; CG02-163 ;2.2; Franco Arenoso ; Goteo ;2122;0.440333333;26;109;673;96.57463007;72.69448952;6.721478332;10.81525312
1;50;Montelimar-02;50194;CF-21A;2.01; CG04-10295 ;2.2; Franco Arcilloso ; Gravedad ;2122;0.345333333;21;109;516;130.5074627;61.29123413;5.667110463;10.81525312
1;50;Montelimar-02;50060;CH-01;2.76; CP72-2086 ;2.2; Franco Arenoso ; Gravedad ;2122;;17;89;739;157.7140058;95.45419047;7.9553876;11.99868508
1;50;Montelimar-02;50061;CH-02;6.1; RB86-7515 ;2.2; Franco Arenoso ; Goteo ;2122;0.426166667;29;89;887;146.5916721;77.92399002;7.721328262;10.09204471
1;50;Montelimar-02;50063;CH-04;1.32; CP00-1630 ;2.2; Franco Arenoso ; Goteo ;2122;0.486833333;30;89;323;91.36363636;26.57985723;2.336876465;11.37409599
1;50;Montelimar-02;50064;CH-05;2.46; CP72-2086 ;2.2; Franco Arenoso ; Goteo ;2122;0.4885;29;89;687;115.9425528;65.05720839;5.638291394;11.53846154
1;50;Montelimar-02;50065;CH-06;10.17; CP72-2086 ;1.9; Franco Arenoso ; Goteo ;2122;0.44725;29;89;781;103.2245428;62.44118958;5.687008943;10.97961867
1;50;Montelimar-02;50131;M-01;2.09; RB86-7515 ;2.2; Franco Arenoso ; Goteo ;2122;0.4575;25;89;642;127.4760766;96.34183178;9.303868327;10.35502959
1;50;Montelimar-02;50132;M-02;3.26; RB86-7515 ;2.2; Franco Arenoso ; Goteo ;2122;0.3805;19;89;623;120.2239141;101.4943354;8.923288101;11.37409599
1;50;Montelimar-02;50133;M-03;8.9; RB86-7515 ;2.2; Franco Arenoso ; Goteo ;2122;0.384833333;33;89;775;125.9168539;73.57251508;7.127630283;10.32215648
1;50;Montelimar-02;50135;M-05;5.83; RB86-7515 ;2.2; Franco Arenoso ; Goteo ;2122;0.319166667;35;89;743;157.8793407;38.21742001;3.220426362;11.86719264
1;50;Montelimar-02;50136;M-07;3.5; RB86-7515 ;2.2; Franco Arenoso ; Goteo ;2122;0.281333333;25;89;569;144.88;56.75587759;5.480996179;10.35502959
1;50;Montelimar-02;50137;M-08;3.43; RB86-7515 ;2.4; Franco Arenoso ; Goteo ;2122;0.4235;33;89;385;132.8075802;83.00512206;8.015923216;10.35502959
1;50;Montelimar-02;50138;M-09;2.32; RB86-7515 ;2.2; Franco Arenoso ; Goteo ;2122;0.374166667;19;89;535;120.4181724;72.28687312;6.373816464;11.34122288
1;50;Montelimar-02;50139;M-10;4.06; CP72-2086 ;1.9; Franco Arenoso ; Goteo ;2122;0.425;33;89;464;136.9987685;76.33052542;7.371347884;10.35502959
1;50;Montelimar-02;50140;M-11;3.59; RB86-7515 ;2.2; Franco Arenoso ; Goteo ;2122;0.2995;33;89;381;171.6225627;88.63913005;8.560007416;10.35502959
1;50;Montelimar-02;50153;V-01;4.29; CG04-10295 ;1.5; Franco Arenoso ; Goteo ;2122;0.278833333;32;88;152;141.6526807;80.4471872;7.695608285;10.45364892
1;50;Montelimar-02;50154;V-02;11.3; CG04-10295 ;1.65; Franco Arcilloso ; Goteo ;2122;0.169333333;19;88;337.5;106.2216814;66.0982813;6.570946788;10.0591716
1;50;Montelimar-02;50156;V-04;5.24; RB86-7515 ;2.2; Franco Arenoso ; Goteo ;2122;0.535166667;37;109;781;133.1812977;83.75463227;8.666040523;9.66469428
1;50;Montelimar-02;50157;V-05;5.5; NA56-42 ;2.2; Franco Arenoso ; Goteo ;2122;;37;109;719;133.1527273;105.478825;9.995843794;10.55226824
1;50;Montelimar-02;50158;V-06;3.87; RB86-7515 ;2.2; Franco Arenoso ; Goteo ;2122;0.400666667;39;109;613;147.7583979;96.27210624;8.955955571;10.7495069
1;50;Montelimar-02;50159;V-07;1.59; NA56-42 ;2.2; Franco Arenoso ; Goteo ;2122;0.492333333;34;109;724;130.82;132.4200311;10.71334401;12.36028928
1;50;Montelimar-02;50160;V-08;3.95; RB86-7515 ;1.65; Arcilloso ; Goteo ;2122;0.265166667;37;88;144;121.4958987;99.13163944;8.261875265;11.99868508
1;50;Montelimar-02;50184;V-08A;1.21; RB86-7515 ;1.65; Arcilloso ; Goteo ;2122;0.058166667;28;88;56;125.6942149;82.92653047;8.698707093;9.533201841
1;50;Montelimar-02;50161;V-09;8.98; RB86-7515 ;2.2; Arcilloso ; Goteo ;2122;0.241833333;28;109;789;111.9798575;57.96594109;6.143985812;9.434582512
1;99;San Isidro;99001;S I.-01;23.76; CP89-2143 ;1.9; Franco Arcilloso ; Goteo ;2122;0.457166667;48;54;883.5;135.3319177;102.8654411;9.176441989;11.20973044
1;99;San Isidro;99006;S I.-06;11.32; CP72-2086 ;1.9; Franco Arcilloso ; Goteo ;2122;0.374333333;50;54;863.2333333;84.42579505;90.66516852;7.747287714;11.70282709
1;99;San Isidro;99009;S I.-09;23.12; CP72-2086 ;1.9; Franco Arcilloso ; Goteo ;2122;;53;54;835.1222222;101.9610727;65.56030229;5.617871537;11.66995398
2;57;El Apante;57001;A-01;3.6; CP72-2086 ;2.2; Franco Arcillo Arenoso ; Goteo ;2122;0.354;29;27;804.3;119.0347222;69.43033267;5.850611412;11.86719264
2;57;El Apante;57002;A-02;11.98; CG04-10295 ;2.2; Franco Arcillo Arenoso ; Goteo ;2122;;0;27;1564;120.0589983;109.3289916;8.527661345;12.82051282
2;57;El Apante;57004;A-04;5.95; CP72-2086 ;2.2; Franco Arcillo Arenoso ; Goteo ;2122;0.343;20;27;682.62;93.30168067;74.61854933;7.228969014;10.32215648
2;57;El Apante;57005;A-05;10.28; CP89-2143 ;2.2; Franco ; Goteo ;2122;;20;27;882;120.0126459;42.67515049;4.121200247;10.35502959
