CODLOTE,FINCA,CAMPO,TIPOCORTE,VARIEDAD,MADURANTE,TIPOMAD,TCHREAL,ccMAD,DIASMAD,EDAD,DIASSUP,MES ,NUMES,RIEGO,CORE
16160,Sucuya,1616-0,VERDE,NA56-42,Si,TOUCHDOWN 36SL, 90.36 , 10.85 , 58.00 , 355.00 , 36.00 ,Mar,5,Con Riego, 129.86 
16160,Sucuya,1616-0,VERDE,NA56-42,Si,TOUCHDOWN 36SL, 90.36 , 10.85 , 58.00 , 355.00 , 36.00 ,Mar,5,Con Riego, 137.24 
16160,Sucuya,1616-0,VERDE,NA56-42,Si,TOUCHDOWN 36SL, 90.36 , 10.85 , 58.00 , 355.00 , 36.00 ,Mar,5,Con Riego,133.23
16160,Sucuya,1616-0,VERDE,NA56-42,Si,TOUCHDOWN 36SL, 90.36 , 10.85 , 58.00 , 355.00 , 36.00 ,Mar,5,Con Riego,129.16
16160,Sucuya,1616-0,VERDE,NA56-42,Si,TOUCHDOWN 36SL, 90.36 , 10.85 , 58.00 , 355.00 , 36.00 ,Mar,5,Con Riego,137.99
16160,Sucuya,1616-0,VERDE,NA56-42,Si,TOUCHDOWN 36SL, 90.36 , 10.85 , 58.00 , 355.00 , 36.00 ,Mar,5,Con Riego,137.07
16160,Sucuya,1616-0,VERDE,NA56-42,Si,TOUCHDOWN 36SL, 90.36 , 10.85 , 58.00 , 355.00 , 36.00 ,Mar,5,Con Riego,143.55
16160,Sucuya,1616-0,VERDE,NA56-42,Si,TOUCHDOWN 36SL, 90.36 , 10.85 , 58.00 , 355.00 , 36.00 ,Mar,5,Con Riego,139.91
16160,Sucuya,1616-0,VERDE,NA56-42,Si,TOUCHDOWN 36SL, 90.36 , 10.85 , 58.00 , 355.00 , 36.00 ,Mar,5,Con Riego,135.2
16251,Sucuya,1625-1,VERDE,Otras,Si,TRINEXAPAC , 98.28 , 13.63 , 71.00 , 358.00 , 32.00 ,Mar,5,Con Riego,119.85
16251,Sucuya,1625-1,VERDE,Otras,Si,TRINEXAPAC , 98.28 , 13.63 , 71.00 , 358.00 , 32.00 ,Mar,5,Con Riego,127.08
16251,Sucuya,1625-1,VERDE,Otras,Si,TRINEXAPAC , 98.28 , 13.63 , 71.00 , 358.00 , 32.00 ,Mar,5,Con Riego,120.47
16251,Sucuya,1625-1,VERDE,Otras,Si,TRINEXAPAC , 98.28 , 13.63 , 71.00 , 358.00 , 32.00 ,Mar,5,Con Riego,130.56
16251,Sucuya,1625-1,VERDE,Otras,Si,TRINEXAPAC , 98.28 , 13.63 , 71.00 , 358.00 , 32.00 ,Mar,5,Con Riego,113.29
16251,Sucuya,1625-1,VERDE,Otras,Si,TRINEXAPAC , 98.28 , 13.63 , 71.00 , 358.00 , 32.00 ,Mar,5,Con Riego,118.45
16371,Sucuya,1637-1,VERDE,CP73-1547,Si,TRINEXAPAC , 100.65 , 13.31 , 71.00 , 371.00 , 34.00 ,Mar,5,Con Riego,118.51
16371,Sucuya,1637-1,VERDE,CP73-1547,Si,TRINEXAPAC , 100.65 , 13.31 , 71.00 , 371.00 , 34.00 ,Mar,5,Con Riego,115.97
16371,Sucuya,1637-1,VERDE,CP73-1547,Si,TRINEXAPAC , 100.65 , 13.31 , 71.00 , 371.00 , 34.00 ,Mar,5,Con Riego,116.02
16371,Sucuya,1637-1,VERDE,CP73-1547,Si,TRINEXAPAC , 100.65 , 13.31 , 71.00 , 371.00 , 34.00 ,Mar,5,Con Riego,119.2
16371,Sucuya,1637-1,VERDE,CP73-1547,Si,TRINEXAPAC , 100.65 , 13.31 , 72.00 , 372.00 , 35.00 ,Mar,5,Con Riego,123.13
16371,Sucuya,1637-1,VERDE,CP73-1547,Si,TRINEXAPAC , 100.65 , 13.31 , 72.00 , 372.00 , 35.00 ,Mar,5,Con Riego,118.53
16371,Sucuya,1637-1,VERDE,CP73-1547,Si,TRINEXAPAC , 100.65 , 13.31 , 72.00 , 372.00 , 35.00 ,Mar,5,Con Riego,116.86
16371,Sucuya,1637-1,VERDE,CP73-1547,Si,TRINEXAPAC , 100.65 , 13.31 , 72.00 , 372.00 , 35.00 ,Mar,5,Con Riego,134.4
16371,Sucuya,1637-1,VERDE,CP73-1547,Si,TRINEXAPAC , 100.65 , 13.31 , 72.00 , 372.00 , 35.00 ,Mar,5,Con Riego,119.04
16371,Sucuya,1637-1,VERDE,CP73-1547,Si,TRINEXAPAC , 100.65 , 13.31 , 72.00 , 372.00 , 35.00 ,Mar,5,Con Riego,123.07
16371,Sucuya,1637-1,VERDE,CP73-1547,Si,TRINEXAPAC , 100.65 , 13.31 , 72.00 , 372.00 , 35.00 ,Mar,5,Con Riego,114.84
16371,Sucuya,1637-1,VERDE,CP73-1547,Si,TRINEXAPAC , 100.65 , 13.31 , 72.00 , 372.00 , 35.00 ,Mar,5,Con Riego,123.85
16310,Sucuya,1631-0,VERDE,NA56-42,Si,TOUCHDOWN 36SL, 81.10 , 14.80 , 53.00 , 365.00 , 25.00 ,Mar,5,Con Riego,139.16
16310,Sucuya,1631-0,VERDE,NA56-42,Si,TOUCHDOWN 36SL, 81.10 , 14.80 , 53.00 , 365.00 , 25.00 ,Mar,5,Con Riego,142.04
16310,Sucuya,1631-0,VERDE,NA56-42,Si,TOUCHDOWN 36SL, 81.10 , 14.80 , 53.00 , 365.00 , 25.00 ,Mar,5,Con Riego,149.92
16310,Sucuya,1631-0,VERDE,NA56-42,Si,TOUCHDOWN 36SL, 81.10 , 14.80 , 53.00 , 365.00 , 25.00 ,Mar,5,Con Riego,126.57
16310,Sucuya,1631-0,VERDE,NA56-42,Si,TOUCHDOWN 36SL, 81.10 , 14.80 , 53.00 , 365.00 , 25.00 ,Mar,5,Con Riego,129.9
16310,Sucuya,1631-0,VERDE,NA56-42,Si,TOUCHDOWN 36SL, 81.10 , 14.80 , 54.00 , 366.00 , 26.00 ,Mar,5,Con Riego,132.8
16310,Sucuya,1631-0,VERDE,NA56-42,Si,TOUCHDOWN 36SL, 81.10 , 14.80 , 54.00 , 366.00 , 26.00 ,Mar,5,Con Riego,130.92
16310,Sucuya,1631-0,VERDE,NA56-42,Si,TOUCHDOWN 36SL, 81.10 , 14.80 , 54.00 , 366.00 , 26.00 ,Mar,5,Con Riego,128.29
16310,Sucuya,1631-0,VERDE,NA56-42,Si,TOUCHDOWN 36SL, 81.10 , 14.80 , 54.00 , 366.00 , 26.00 ,Mar,5,Con Riego,135.09
16310,Sucuya,1631-0,VERDE,NA56-42,Si,TOUCHDOWN 36SL, 81.10 , 14.80 , 54.00 , 366.00 , 26.00 ,Mar,5,Con Riego,127.36
16241,Sucuya,1624-1,VERDE,CP73-1547,Si,TRINEXAPAC , 80.13 , 15.23 , 73.00 , 385.00 , 33.00 ,Mar,5,Con Riego,117.88
16241,Sucuya,1624-1,VERDE,CP73-1547,Si,TRINEXAPAC , 80.13 , 15.23 , 73.00 , 385.00 , 33.00 ,Mar,5,Con Riego,118.68
16241,Sucuya,1624-1,VERDE,CP73-1547,Si,TRINEXAPAC , 80.13 , 15.23 , 73.00 , 385.00 , 33.00 ,Mar,5,Con Riego,117.78
16243,Sucuya,1624-3,VERDE,CP73-1547,Si,TRINEXAPAC , 88.87 , 15.08 , 73.00 , 384.00 , 33.00 ,Mar,5,Con Riego,135.35
16243,Sucuya,1624-3,VERDE,CP73-1547,Si,TRINEXAPAC , 88.87 , 15.08 , 73.00 , 384.00 , 33.00 ,Mar,5,Con Riego,134.19
16243,Sucuya,1624-3,VERDE,CP73-1547,Si,TRINEXAPAC , 88.87 , 15.08 , 73.00 , 384.00 , 33.00 ,Mar,5,Con Riego,134.34
16244,Sucuya,1624-4,VERDE,CP73-1547,Si,TRINEXAPAC , 81.15 , 16.51 , 74.00 , 384.00 , 36.00 ,Mar,5,Con Riego,116.02
16244,Sucuya,1624-4,VERDE,CP73-1547,Si,TRINEXAPAC , 81.15 , 16.51 , 74.00 , 384.00 , 36.00 ,Mar,5,Con Riego,110.28
16244,Sucuya,1624-4,VERDE,CP73-1547,Si,TRINEXAPAC , 81.15 , 16.51 , 74.00 , 384.00 , 36.00 ,Mar,5,Con Riego,116.39
16244,Sucuya,1624-4,VERDE,CP73-1547,Si,TRINEXAPAC , 81.15 , 16.51 , 74.00 , 384.00 , 36.00 ,Mar,5,Con Riego,118.28
16400,Sucuya,1640-0,VERDE,CP73-1547,Si,TRINEXAPAC , 99.11 , 12.31 , 62.00 , 387.00 , 43.00 ,Mar,5,Con Riego,128
16400,Sucuya,1640-0,VERDE,CP73-1547,Si,TRINEXAPAC , 99.11 , 12.31 , 62.00 , 387.00 , 43.00 ,Mar,5,Con Riego,125.93
16400,Sucuya,1640-0,VERDE,CP73-1547,Si,TRINEXAPAC , 99.11 , 12.31 , 62.00 , 387.00 , 43.00 ,Mar,5,Con Riego,128.99
16400,Sucuya,1640-0,VERDE,CP73-1547,Si,TRINEXAPAC , 99.11 , 12.31 , 62.00 , 387.00 , 43.00 ,Mar,5,Con Riego,126.75
16400,Sucuya,1640-0,VERDE,CP73-1547,Si,TRINEXAPAC , 99.11 , 12.31 , 62.00 , 387.00 , 43.00 ,Mar,5,Con Riego,126.11
16400,Sucuya,1640-0,VERDE,CP73-1547,Si,TRINEXAPAC , 99.11 , 12.31 , 62.00 , 387.00 , 43.00 ,Mar,5,Con Riego,124.93
16400,Sucuya,1640-0,VERDE,CP73-1547,Si,TRINEXAPAC , 99.11 , 12.31 , 62.00 , 387.00 , 43.00 ,Mar,5,Con Riego,125.84
16400,Sucuya,1640-0,VERDE,CP73-1547,Si,TRINEXAPAC , 99.11 , 12.31 , 62.00 , 387.00 , 43.00 ,Mar,5,Con Riego,121.83
16400,Sucuya,1640-0,VERDE,CP73-1547,Si,TRINEXAPAC , 99.11 , 12.31 , 62.00 , 387.00 , 43.00 ,Mar,5,Con Riego,135.81
16520,Sucuya,1652-0,VERDE,CP72-2086,Si,TOUCHDOWN 36SL, 85.32 , 14.07 , 56.00 , 357.00 , 39.00 ,Mar,5,Con Riego,147.87
16520,Sucuya,1652-0,VERDE,CP72-2086,Si,TOUCHDOWN 36SL, 85.32 , 14.07 , 56.00 , 357.00 , 39.00 ,Mar,5,Con Riego,139.98
16520,Sucuya,1652-0,VERDE,CP72-2086,Si,TOUCHDOWN 36SL, 85.32 , 14.07 , 56.00 , 357.00 , 39.00 ,Mar,5,Con Riego,147.57
16520,Sucuya,1652-0,VERDE,CP72-2086,Si,TOUCHDOWN 36SL, 85.32 , 14.07 , 56.00 , 357.00 , 39.00 ,Mar,5,Con Riego,149.42
16520,Sucuya,1652-0,VERDE,CP72-2086,Si,TOUCHDOWN 36SL, 85.32 , 14.07 , 56.00 , 357.00 , 39.00 ,Mar,5,Con Riego,129.24
16520,Sucuya,1652-0,VERDE,CP72-2086,Si,TOUCHDOWN 36SL, 85.32 , 14.07 , 56.00 , 357.00 , 39.00 ,Mar,5,Con Riego,142.18
16040,Sucuya,1604-0,VERDE,CP73-1547,No,NO APLICADO, 87.49 , -   , -   , 355.00 , 107.00 ,Mar,5,Con Riego,136.42
16520,Sucuya,1652-0,VERDE,CP72-2086,Si,TOUCHDOWN 36SL, 85.32 , 14.07 , 56.00 , 357.00 , 39.00 ,Mar,5,Con Riego,132.58
16520,Sucuya,1652-0,VERDE,CP72-2086,Si,TOUCHDOWN 36SL, 85.32 , 14.07 , 56.00 , 357.00 , 39.00 ,Mar,5,Con Riego,129.81
16520,Sucuya,1652-0,VERDE,CP72-2086,Si,TOUCHDOWN 36SL, 85.32 , 14.07 , 57.00 , 358.00 , 40.00 ,Mar,5,Con Riego,132.37
16520,Sucuya,1652-0,VERDE,CP72-2086,Si,TOUCHDOWN 36SL,85.31659664,14.06525866,57,358,40,Mar,5,Con Riego,137.81
16520,Sucuya,1652-0,VERDE,CP72-2086,Si,TOUCHDOWN 36SL,85.31659664,14.06525866,57,358,40,Mar,5,Con Riego,137.03
16520,Sucuya,1652-0,VERDE,CP72-2086,Si,TOUCHDOWN 36SL,85.31659664,14.06525866,57,358,40,Mar,5,Con Riego,142.12
16520,Sucuya,1652-0,VERDE,CP72-2086,Si,TOUCHDOWN 36SL,85.31659664,14.06525866,57,358,40,Mar,5,Con Riego,141.27
16645,Sucuya,1664-5,VERDE,CG04-10295,Si,TOUCHDOWN 36SL,78.71666667,15.24454796,57,358,65,Mar,5,Con Riego,129.87
16520,Sucuya,1652-0,VERDE,CP72-2086,Si,TOUCHDOWN 36SL,85.31659664,14.06525866,57,358,40,Mar,5,Con Riego,141.07
16645,Sucuya,1664-5,VERDE,CG04-10295,Si,TOUCHDOWN 36SL,78.71666667,15.24454796,57,358,65,Mar,5,Con Riego,121.18
16040,Sucuya,1604-0,VERDE,CP73-1547,No,NO APLICADO,87.49432271,0,0,356,108,Mar,5,Con Riego,135.64
16270,Sucuya,1627-0,VERDE,CP73-1547,No,NO APLICADO,64.88724138,0,0,319,31,Abr,6,Con Riego,138.08
16270,Sucuya,1627-0,VERDE,CP73-1547,No,NO APLICADO,64.88724138,0,0,319,31,Abr,6,Con Riego,135.96
16270,Sucuya,1627-0,VERDE,CP73-1547,No,NO APLICADO,64.88724138,0,0,319,31,Abr,6,Con Riego,137.85
16270,Sucuya,1627-0,VERDE,CP73-1547,No,NO APLICADO,64.88724138,0,0,319,31,Abr,6,Con Riego,131.67
2001,Luis Antonio Matuz Perez,LUIS- M01,QUEMADO,Otras,No,NO APLICADO,40.73368712,0,0,272,13,Dic,2,Sin Riego,110.8
2001,Luis Antonio Matuz Perez,LUIS- M01,QUEMADO,Otras,No,NO APLICADO,40.73368712,0,0,272,13,Dic,2,Sin Riego,108.42
2001,Luis Antonio Matuz Perez,LUIS- M01,QUEMADO,Otras,No,NO APLICADO,40.73368712,0,0,272,13,Dic,2,Sin Riego,115.64
2001,Luis Antonio Matuz Perez,LUIS- M01,QUEMADO,Otras,No,NO APLICADO,40.73368712,0,0,273,14,Dic,2,Sin Riego,107.77
2001,Luis Antonio Matuz Perez,LUIS- M01,QUEMADO,Otras,No,NO APLICADO,40.73368712,0,0,273,14,Dic,2,Sin Riego,98.39
2001,Luis Antonio Matuz Perez,LUIS- M01,QUEMADO,Otras,No,NO APLICADO,40.73368712,0,0,273,14,Dic,2,Sin Riego,101.58
2001,Luis Antonio Matuz Perez,LUIS- M01,QUEMADO,Otras,No,NO APLICADO,40.73368712,0,0,273,14,Dic,2,Sin Riego,96.93
2001,Luis Antonio Matuz Perez,LUIS- M01,QUEMADO,Otras,No,NO APLICADO,40.73368712,0,0,274,15,Dic,2,Sin Riego,113.86
2001,Luis Antonio Matuz Perez,LUIS- M01,QUEMADO,Otras,No,NO APLICADO,40.73368712,0,0,274,15,Dic,2,Sin Riego,112.31
2001,Luis Antonio Matuz Perez,LUIS- M01,QUEMADO,Otras,No,NO APLICADO,40.73368712,0,0,276,17,Dic,2,Sin Riego,113.61
2001,Luis Antonio Matuz Perez,LUIS- M01,QUEMADO,Otras,No,NO APLICADO,40.73368712,0,0,276,17,Dic,2,Sin Riego,124.35
2001,Luis Antonio Matuz Perez,LUIS- M01,QUEMADO,Otras,No,NO APLICADO,40.73368712,0,0,276,17,Dic,2,Sin Riego,114.26
2001,Luis Antonio Matuz Perez,LUIS- M01,QUEMADO,Otras,No,NO APLICADO,40.73368712,0,0,277,18,Dic,2,Sin Riego,115.91
2001,Luis Antonio Matuz Perez,LUIS- M01,QUEMADO,Otras,No,NO APLICADO,40.73368712,0,0,277,18,Dic,2,Sin Riego,105.58
2001,Luis Antonio Matuz Perez,LUIS- M01,QUEMADO,Otras,No,NO APLICADO,40.73368712,0,0,277,18,Dic,2,Sin Riego,120.27
2001,Luis Antonio Matuz Perez,LUIS- M01,QUEMADO,Otras,No,NO APLICADO,40.73368712,0,0,277,18,Dic,2,Sin Riego,106.63
2001,Luis Antonio Matuz Perez,LUIS- M01,QUEMADO,Otras,No,NO APLICADO,40.73368712,0,0,277,18,Dic,2,Sin Riego,108.93
2001,Luis Antonio Matuz Perez,LUIS- M01,QUEMADO,Otras,No,NO APLICADO,40.73368712,0,0,278,19,Dic,2,Sin Riego,114.32
2001,Luis Antonio Matuz Perez,LUIS- M01,QUEMADO,Otras,No,NO APLICADO,40.73368712,0,0,278,19,Dic,2,Sin Riego,102.69
2001,Luis Antonio Matuz Perez,LUIS- M01,QUEMADO,Otras,No,NO APLICADO,40.73368712,0,0,278,19,Dic,2,Sin Riego,100.06
2001,Luis Antonio Matuz Perez,LUIS- M01,QUEMADO,Otras,No,NO APLICADO,40.73368712,0,0,278,19,Dic,2,Sin Riego,108.9
2001,Luis Antonio Matuz Perez,LUIS- M01,QUEMADO,Otras,No,NO APLICADO,40.73368712,0,0,278,19,Dic,2,Sin Riego,110.68
2001,Luis Antonio Matuz Perez,LUIS- M01,QUEMADO,Otras,No,NO APLICADO,40.73368712,0,0,279,20,Dic,2,Sin Riego,117.07
2001,Luis Antonio Matuz Perez,LUIS- M01,QUEMADO,Otras,No,NO APLICADO,40.73368712,0,0,279,20,Dic,2,Sin Riego,98.05
2001,Luis Antonio Matuz Perez,LUIS- M01,QUEMADO,Otras,No,NO APLICADO,40.73368712,0,0,279,20,Dic,2,Sin Riego,107.13
2001,Luis Antonio Matuz Perez,LUIS- M01,QUEMADO,Otras,No,NO APLICADO,40.73368712,0,0,280,21,Dic,2,Sin Riego,110.57
2001,Luis Antonio Matuz Perez,LUIS- M01,QUEMADO,Otras,No,NO APLICADO,40.73368712,0,0,280,21,Dic,2,Sin Riego,111.72
2001,Luis Antonio Matuz Perez,LUIS- M01,QUEMADO,Otras,No,NO APLICADO,40.73368712,0,0,280,21,Dic,2,Sin Riego,114.53
2001,Luis Antonio Matuz Perez,LUIS- M01,QUEMADO,Otras,No,NO APLICADO,40.73368712,0,0,281,22,Dic,2,Sin Riego,103.07
2001,Luis Antonio Matuz Perez,LUIS- M01,QUEMADO,Otras,No,NO APLICADO,40.73368712,0,0,281,22,Dic,2,Sin Riego,131.51
2001,Luis Antonio Matuz Perez,LUIS- M01,QUEMADO,Otras,No,NO APLICADO,40.73368712,0,0,281,22,Dic,2,Sin Riego,128.51
2001,Luis Antonio Matuz Perez,LUIS- M01,QUEMADO,Otras,No,NO APLICADO,40.73368712,0,0,281,22,Dic,2,Sin Riego,112.42
2001,Luis Antonio Matuz Perez,LUIS- M01,QUEMADO,Otras,No,NO APLICADO,40.73368712,0,0,283,24,Dic,2,Sin Riego,107.07
2001,Luis Antonio Matuz Perez,LUIS- M01,QUEMADO,Otras,No,NO APLICADO,40.73368712,0,0,283,24,Dic,2,Sin Riego,105.92
2001,Luis Antonio Matuz Perez,LUIS- M01,QUEMADO,Otras,No,NO APLICADO,40.73368712,0,0,283,24,Dic,2,Sin Riego,103.68
2001,Luis Antonio Matuz Perez,LUIS- M01,QUEMADO,Otras,No,NO APLICADO,40.73368712,0,0,283,24,Dic,2,Sin Riego,103.27
26001,Casar,TS-01,VERDE,CP72-2086,Si,TRINEXAPAC ,111.5572424,14.52169277,64,358,36,Ene,3,Con Riego,130.44
26001,Casar,TS-01,VERDE,CP72-2086,Si,TRINEXAPAC ,111.5572424,14.52169277,64,358,36,Ene,3,Con Riego,138.96
26001,Casar,TS-01,VERDE,CP72-2086,Si,TRINEXAPAC ,111.5572424,14.52169277,64,358,36,Ene,3,Con Riego,135.1
26001,Casar,TS-01,VERDE,CP72-2086,Si,TRINEXAPAC ,111.5572424,14.52169277,64,358,36,Ene,3,Con Riego,139.51
