idnax,FECHA,ID,LOTE,FINCA,ZONA ,unidad_04,unidad_05,VARIEDAD,fs,TIPO RIEGO,area,activo,soca,Contenido de agua (mg/cm2),Contenido de agua 2 (con nubes),Nivel de agua 贸ptimo,10 Anomal铆as,balance hidrico,Clorofila (mg/cm2),Nivel de clorofila 贸ptimo,15 Cosecha,33 Evapotranspiraci贸n,Inundaci贸n,Biomasa (m2 ca帽a/m2),Biomasa 2 (con nubes),Nivel de biomasa 贸ptimo,13 Maduraci贸n,14 Maduraci贸n 2 (con nubes),msavi2,NDVI,08 NDVI 2 (con nubes),09 Nivel de NDVI 贸ptimo,ndwi,11 Necesidades de Nitr贸geno,12 Producci贸n,21 Imagen real,Evoluci贸n h铆drica,COD2,COD FIN,RIEGO,EDAD2122,EDAD2223
237249,13/4/2022,540273,TELP-02,LOS_JICAROS,ZONA_2,,,CP72-2086,25/12/2021,2,5.6569,true,2,0.0376,0.0376,3.85,0,,92.98,3.24,0,,,1.93,1.93,4.24,,,0.01,0.67,0.68,3.96,0.62,0.88,0.61,,0,54027,54027,Goteo, 3.35 , 3.58 
237250,13/4/2022,540274,TELP-02,LOS_JICAROS,ZONA_2,,,CP72-2086,25/12/2021,2,5.9319,true,2,0.033,0.033,3.15,0,,68.22,1.72,0,,,1.58,1.58,3.48,,,-0.07,0.6,0.61,3.64,0.57,0.69,0.51,,0,54027,54027,Goteo, 3.35 , 3.58 
237251,13/4/2022,540275,TELP-02,LOS_JICAROS,ZONA_2,,,CP72-2086,25/12/2021,2,1.7,true,2,0.0388,0.0388,3.96,0,,89.86,3.02,0,,,1.94,1.94,4.25,,,-0.01,0.67,0.67,3.97,0.62,0.87,0.69,,0,54027,54027,Goteo, 3.35 , 3.58 
237252,13/4/2022,540276,TELP-02,LOS_JICAROS,ZONA_2,,,CP72-2086,25/12/2021,2,3.2774,true,2,0.0358,0.0358,3.38,0.06,,75.19,2.09,0,,,1.72,1.72,3.81,,,-0.06,0.62,0.62,3.69,0.58,0.73,0.62,,0,54027,54027,Goteo, 3.35 , 3.58 
237253,13/4/2022,540277,TELP-02,LOS_JICAROS,ZONA_2,,,CP72-2086,25/12/2021,2,5.7595,true,2,0.0359,0.0359,3.61,0,,79.48,2.43,0,,,1.78,1.78,3.97,,,-0.03,0.64,0.64,3.84,0.6,0.78,0.58,,0,54027,54027,Goteo, 3.35 , 3.58 
237254,13/4/2022,540278,TELP-02,LOS_JICAROS,ZONA_2,,,CP72-2086,25/12/2021,2,0.802,true,2,0.0357,0.0357,3.63,0,,71.51,1.97,0,,,1.72,1.72,3.94,,,-0.05,0.62,0.63,3.74,0.59,0.73,0.64,,0,54027,54027,Goteo, 3.35 , 3.58 
237255,13/4/2022,540279,TELP-02,LOS_JICAROS,ZONA_2,,,CP72-2086,25/12/2021,2,0.2815,true,2,0.0334,0.0334,3.28,0,,55.13,1.04,0,,,1.52,1.52,4,,,-0.09,0.57,0.57,3.36,0.56,0.56,0.66,,0,54027,54027,Goteo, 3.35 , 3.58 
237257,13/4/2022,540281,TELP-03,LOS_JICAROS,ZONA_2,,,OTRAS,24/12/2021,2,0.232,true,2,0.0247,0.0247,1.11,0,,41.46,1,0,,,0.98,0.98,1,,,-0.21,0.45,0.46,2.21,0.49,0.24,0.68,,0,54028,54028,Goteo, 3.02 , 3.62 
237266,13/4/2022,5402810,TELP-03,LOS_JICAROS,ZONA_2,,,OTRAS,24/12/2021,2,0.3859,true,2,0.0309,0.0309,1.44,0,,57.74,1,0,,,1.4,1.4,1,,,-0.1,0.57,0.57,3.79,0.56,0.33,0.82,,0,54028,54028,Goteo, 3.02 , 3.62 
237267,13/4/2022,5402811,TELP-03,LOS_JICAROS,ZONA_2,,,OTRAS,24/12/2021,2,0.2992,true,2,0.0273,0.0273,1.04,0,,43.82,1,0,,,1.01,1.01,1,,,-0.17,0.47,0.47,2.33,0.49,0.25,0.71,,0,54028,54028,Goteo, 3.02 , 3.62 
237268,13/4/2022,5402812,TELP-03,LOS_JICAROS,ZONA_2,,,OTRAS,24/12/2021,2,0.2065,true,2,0.0309,0.0309,1.44,0,,56.6,1,0,,,1.4,1.4,1,,,-0.08,0.58,0.58,3.89,0.56,0.32,0.79,,0,54028,54028,Goteo, 3.02 , 3.62 
237269,13/4/2022,5402813,TELP-03,LOS_JICAROS,ZONA_2,,,OTRAS,24/12/2021,2,0.1628,true,2,0.0267,0.0267,1,0,,42.65,1,0,,,0.99,0.99,1,,,-0.17,0.47,0.47,2.5,0.49,0.24,0.69,,0,54028,54028,Goteo, 3.02 , 3.62 
237270,13/4/2022,5402814,TELP-03,LOS_JICAROS,ZONA_2,,,OTRAS,24/12/2021,2,0.2092,true,2,0.0243,0.0243,1,0,,40.29,1,0,,,0.84,0.84,1,,,-0.19,0.45,0.46,2.39,0.49,0.23,0.57,,0,54028,54028,Goteo, 3.02 , 3.62 
237271,13/4/2022,5402815,TELP-03,LOS_JICAROS,ZONA_2,,,OTRAS,24/12/2021,2,0.5026,true,2,0.029,0.029,1.26,0,,54.49,1,0,,,1.27,1.27,1,,,-0.12,0.55,0.56,3.47,0.54,0.31,0.75,,0,54028,54028,Goteo, 3.02 , 3.62 
237272,13/4/2022,5402816,TELP-03,LOS_JICAROS,ZONA_2,,,OTRAS,24/12/2021,2,0.4794,true,2,0.0246,0.0246,1,0,,40.12,1,0,,,0.92,0.92,1,,,-0.2,0.46,0.46,2.26,0.47,0.23,0.67,,0,54028,54028,Goteo, 3.02 , 3.62 
237273,13/4/2022,5402817,TELP-03,LOS_JICAROS,ZONA_2,,,OTRAS,24/12/2021,2,0.8175,true,2,0.032,0.032,1.56,0,,58.19,1,0,,,1.37,1.37,1,,,-0.11,0.55,0.56,3.56,0.53,0.33,0.85,,-1,54028,54028,Goteo, 3.02 , 3.62 
237274,13/4/2022,5402818,TELP-03,LOS_JICAROS,ZONA_2,,,OTRAS,24/12/2021,2,0.2122,true,2,0.026,0.026,1,0,,48.2,1,0,,,1.06,1.06,1,,,-0.16,0.5,0.5,2.78,0.52,0.28,0.64,,-1,54028,54028,Goteo, 3.02 , 3.62 
237275,13/4/2022,5402819,TELP-03,LOS_JICAROS,ZONA_2,,,OTRAS,24/12/2021,2,0.4389,true,2,0.0322,0.0322,1.63,0,,58.35,1,0,,,1.44,1.44,1.13,,,-0.08,0.59,0.59,3.68,0.56,0.33,0.85,,0,54028,54028,Goteo, 3.02 , 3.62 
237258,13/4/2022,540282,TELP-03,LOS_JICAROS,ZONA_2,,,OTRAS,24/12/2021,2,0.0846,true,2,0.0293,0.0293,1.33,0,,48.95,1,0,,,1.19,1.19,1.17,,,-0.14,0.51,0.51,2.83,0.53,0.28,0.82,,0,54028,54028,Goteo, 3.02 , 3.62 
237276,13/4/2022,5402820,TELP-03,LOS_JICAROS,ZONA_2,,,OTRAS,24/12/2021,2,0.2237,true,2,0.0284,0.0284,1.19,0,,51.32,1,0,,,1.21,1.21,1,,,-0.11,0.54,0.55,3.43,0.52,0.29,0.72,,-1,54028,54028,Goteo, 3.02 , 3.62 
237277,13/4/2022,5402821,TELP-03,LOS_JICAROS,ZONA_2,,,OTRAS,24/12/2021,2,0.2754,true,2,0.0286,0.0286,1.3,0,,52.32,1,0,,,1.2,1.2,1,,,-0.12,0.54,0.54,3.13,0.54,0.3,0.72,,0,54028,54028,Goteo, 3.02 , 3.62 
237278,13/4/2022,5402822,TELP-03,LOS_JICAROS,ZONA_2,,,OTRAS,24/12/2021,2,0.9701,true,2,0.0262,0.0262,1,0,,43.38,1,0,,,1.02,1.02,1,,,-0.17,0.48,0.49,2.67,0.48,0.25,0.7,,0,54028,54028,Goteo, 3.02 , 3.62 
237279,13/4/2022,5402823,TELP-03,LOS_JICAROS,ZONA_2,,,OTRAS,24/12/2021,2,0.8331,true,2,0.035,0.035,2.23,0,,67,1,0,,,1.63,1.63,1.47,,,-0.05,0.62,0.63,3.91,0.58,0.38,0.88,,0,54028,54028,Goteo, 3.02 , 3.62 
237280,13/4/2022,5402824,TELP-03,LOS_JICAROS,ZONA_2,,,OTRAS,24/12/2021,2,0.9851,true,2,0.0251,0.0251,1,0,,43.44,1,0,,,0.99,0.99,1,,,-0.19,0.47,0.48,2.47,0.48,0.25,0.66,,0,54028,54028,Goteo, 3.02 , 3.62 
237281,13/4/2022,5402825,TELP-03,LOS_JICAROS,ZONA_2,,,OTRAS,24/12/2021,2,0.2076,true,2,0.0319,0.0319,1.58,0,,57.2,1,0,,,1.46,1.46,1,,,-0.07,0.6,0.6,3.84,0.56,0.33,0.78,,0,54028,54028,Goteo, 3.02 , 3.62 
237282,13/4/2022,5402826,TELP-03,LOS_JICAROS,ZONA_2,,,OTRAS,24/12/2021,2,0.7454,true,2,0.034,0.034,2.11,0,,71.1,1,0,,,1.61,1.61,1.62,,,-0.04,0.63,0.63,3.74,0.58,0.41,0.82,,-1,54028,54028,Goteo, 3.02 , 3.62 
237283,13/4/2022,5402827,TELP-03,LOS_JICAROS,ZONA_2,,,OTRAS,24/12/2021,2,0.6427,true,2,0.0359,0.0359,2.54,0,,80.91,1,0,,,1.75,1.75,1.96,,,-0.02,0.65,0.66,3.88,0.6,0.46,0.85,,0,54028,54028,Goteo, 3.02 , 3.62 
237284,13/4/2022,5402828,TELP-03,LOS_JICAROS,ZONA_2,,,OTRAS,24/12/2021,2,1.4596,true,2,0.0398,0.0398,3.21,0,,89.41,1.06,0,,,1.96,1.96,2.59,,,0.01,0.68,0.68,4,0.61,0.51,0.94,,-0.01,54028,54028,Goteo, 3.02 , 3.62 
237259,13/4/2022,540283,TELP-03,LOS_JICAROS,ZONA_2,,,OTRAS,24/12/2021,2,0.4872,true,2,0.0265,0.0265,1.13,0,,42.81,1,0,,,0.99,0.99,1,,,-0.19,0.46,0.46,2.33,0.49,0.24,0.65,,0,54028,54028,Goteo, 3.02 , 3.62 
237260,13/4/2022,540284,TELP-03,LOS_JICAROS,ZONA_2,,,OTRAS,24/12/2021,2,0.3942,true,2,0.0254,0.0254,1.13,0,,43.7,1,0,,,1.01,1.01,1,,,-0.19,0.48,0.49,2.53,0.49,0.25,0.72,,0,54028,54028,Goteo, 3.02 , 3.62 
237261,13/4/2022,540285,TELP-03,LOS_JICAROS,ZONA_2,,,OTRAS,24/12/2021,2,0.2076,true,2,0.0336,0.0336,2.06,0,,61.5,1,0,,,1.59,1.59,1.12,,,-0.06,0.62,0.63,4,0.58,0.35,0.91,,0,54028,54028,Goteo, 3.02 , 3.62 
237262,13/4/2022,540286,TELP-03,LOS_JICAROS,ZONA_2,,,OTRAS,24/12/2021,2,0.383,true,2,0.0238,0.0238,1,0,,39.49,1,0,,,0.84,0.84,1,,,-0.21,0.44,0.44,2.03,0.46,0.23,0.65,,0,54028,54028,Goteo, 3.02 , 3.62 
237263,13/4/2022,540287,TELP-03,LOS_JICAROS,ZONA_2,,,OTRAS,24/12/2021,2,0.3777,true,2,0.0317,0.0317,1.65,0,,57.7,1,0,,,1.43,1.43,1,,,-0.08,0.58,0.59,3.61,0.56,0.33,0.8,,0,54028,54028,Goteo, 3.02 , 3.62 
237264,13/4/2022,540288,TELP-03,LOS_JICAROS,ZONA_2,,,OTRAS,24/12/2021,2,0.7427,true,2,0.0238,0.0238,1.04,0,,37.49,1,0,,,0.83,0.83,1,,,-0.23,0.42,0.42,1.69,0.46,0.21,0.64,,-1,54028,54028,Goteo, 3.02 , 3.62 
237265,13/4/2022,540289,TELP-03,LOS_JICAROS,ZONA_2,,,OTRAS,24/12/2021,2,0.9127,true,2,0.0254,0.0254,1.05,0,,42.53,1,0,,,1.02,1.02,1,,,-0.19,0.47,0.48,2.57,0.5,0.24,0.73,,0,54028,54028,Goteo, 3.02 , 3.62 
237285,13/4/2022,540361,GTE-08A,LOS_JICAROS,ZONA_2,,,CG98-78,2/1/2022,2,1.123,true,2,0.0098,0.0098,1,0,,16.03,1,0,,,0.23,0.23,1,,,-0.41,0.17,0.18,1,0.36,0.12,0.32,,0,54036,54036,Goteo, 3.35 ,-0.07 
237286,13/4/2022,540362,GTE-08A,LOS_JICAROS,ZONA_2,,,CG98-78,2/1/2022,2,1.2816,true,2,0.009,0.009,1,0,,15.11,1,0,,,0.21,0.21,1,,,-0.41,0.16,0.16,1,0.35,0.12,0.32,,0,54036,54036,Goteo, 3.35 ,-0.07 
237287,13/4/2022,540363,GTE-08A,LOS_JICAROS,ZONA_2,,,CG98-78,2/1/2022,2,1.2699,true,2,0.008,0.008,1,0,,14.05,1,0,,,0.21,0.21,1,,,-0.41,0.16,0.17,1,0.35,0.11,0.32,,0,54036,54036,Goteo, 3.35 ,-0.07 
237288,13/4/2022,540364,GTE-08A,LOS_JICAROS,ZONA_2,,,CG98-78,2/1/2022,2,1.5216,true,2,0.0077,0.0077,1,0,,16.3,1,0,,,0.2,0.2,1,,,-0.4,0.18,0.19,1,0.36,0.13,0.3,,0,54036,54036,Goteo, 3.35 ,-0.07 
237289,13/4/2022,540365,GTE-08A,LOS_JICAROS,ZONA_2,,,CG98-78,2/1/2022,2,1.4832,true,2,0.006,0.006,1,0,,15.24,1,0,,,0.2,0.2,1,,,-0.41,0.18,0.18,1,0.36,0.12,0.32,,-3,54036,54036,Goteo, 3.35 ,-0.07 
237290,13/4/2022,540401,POTRI-04B,LOS_JICAROS,ZONA_2,,,RB86-7515,7/3/2022,2,0.1858,true,,0.0166,0.0166,,0,,17.15,,0,,,0.15,0.15,,,,-0.38,0.17,0.17,,0.35,,0,,0,54040,54040,Goteo, 0.56 , 1.22 
237291,13/4/2022,540402,POTRI-04B,LOS_JICAROS,ZONA_2,,,RB86-7515,7/3/2022,2,0.1422,true,,0.0154,0.0154,,0,,17.02,,0,,,0.16,0.16,,,,-0.39,0.16,0.17,,0.34,,0,,-1,54040,54040,Goteo, 0.56 , 1.22 
237292,13/4/2022,540403,POTRI-04B,LOS_JICAROS,ZONA_2,,,RB86-7515,7/3/2022,2,0.0527,true,,0.016,0.016,,0,,17.92,,0,,,0.16,0.16,,,,-0.38,0.17,0.17,,0.35,,0,,-1,54040,54040,Goteo, 0.56 , 1.22 
237293,13/4/2022,540404,POTRI-04B,LOS_JICAROS,ZONA_2,,,RB86-7515,7/3/2022,2,0.1153,true,,0.0142,0.0142,,0,,16.95,,0,,,0.15,0.15,,,,-0.4,0.15,0.16,,0.34,,0,,-1,54040,54040,Goteo, 0.56 , 1.22 
237294,13/4/2022,540405,POTRI-04B,LOS_JICAROS,ZONA_2,,,RB86-7515,7/3/2022,2,0.9236,true,,0.0148,0.0148,4,0,,18.74,1,0,,,0.16,0.16,1,,,-0.39,0.17,0.17,1,0.35,0.57,0,,-0.99,54040,54040,Goteo, 0.56 , 1.22 
237295,13/4/2022,540406,POTRI-04B,LOS_JICAROS,ZONA_2,,,RB86-7515,7/3/2022,2,1.0562,true,,0.0142,0.0142,,0,,17.85,,0,,,0.15,0.15,,,,-0.39,0.16,0.17,,0.35,,0,,-1,54040,54040,Goteo, 0.56 , 1.22 
237296,13/4/2022,540407,POTRI-04B,LOS_JICAROS,ZONA_2,,,RB86-7515,7/3/2022,2,0.4136,true,,0.0159,0.0159,,0,,14.45,,0,,,0.14,0.14,,,,-0.4,0.15,0.15,,0.34,,0,,-1,54040,54040,Goteo, 0.56 , 1.22 
237297,13/4/2022,540408,POTRI-04B,LOS_JICAROS,ZONA_2,,,RB86-7515,7/3/2022,2,0.1847,true,,0.0179,0.0179,,0,,12.1,,0,,,0.1,0.1,,,,-0.39,0.15,0.16,,0.33,,0,,-1,54040,54040,Goteo, 0.56 , 1.22 
237298,13/4/2022,540421,TELP-03A,LOS_JICAROS,ZONA_2,,,CP00-1101,8/12/2021,2,0.8675,true,2,0.0331,0.0331,1,0,,63.82,1,4,,,1.55,1.55,1,,,-0.08,0.6,0.6,1.81,0.58,0.31,0.58,,0,54042,54042,Goteo, 4.44 , 4.14 
237307,13/4/2022,5404210,TELP-03A,LOS_JICAROS,ZONA_2,,,CP00-1101,8/12/2021,2,0.9541,true,2,0.0313,0.0313,1,0,,60.12,1,4,,,1.43,1.43,1,,,-0.08,0.58,0.58,1.67,0.57,0.29,0.46,,0,54042,54042,Goteo, 4.44 , 4.14 
237308,13/4/2022,5404211,TELP-03A,LOS_JICAROS,ZONA_2,,,CP00-1101,8/12/2021,2,0.5951,true,2,0.0357,0.0357,1.08,0,,77.28,1,4,,,1.76,1.76,1.15,,,-0.03,0.64,0.64,2.25,0.61,0.37,0.59,,0,54042,54042,Goteo, 4.44 , 4.14 
237309,13/4/2022,5404212,TELP-03A,LOS_JICAROS,ZONA_2,,,CP00-1101,8/12/2021,2,0.8427,true,2,0.0291,0.0291,1,0,,54,1,4,,,1.26,1.26,1,,,-0.12,0.53,0.54,1.39,0.54,0.26,0.45,,0,54042,54042,Goteo, 4.44 , 4.14 
237310,13/4/2022,5404213,TELP-03A,LOS_JICAROS,ZONA_2,,,CP00-1101,8/12/2021,2,0.6869,true,2,0.0307,0.0307,1,0,,56.82,1,4,,,1.37,1.37,1,,,-0.09,0.57,0.57,1.48,0.56,0.27,0.54,,0,54042,54042,Goteo, 4.44 , 4.14 
237311,13/4/2022,5404214,TELP-03A,LOS_JICAROS,ZONA_2,,,CP00-1101,8/12/2021,2,0.6123,true,2,0.0347,0.0347,1.14,0,,75.09,1,4,,,1.68,1.68,1.14,,,-0.03,0.63,0.63,2.21,0.6,0.36,0.58,,0,54042,54042,Goteo, 4.44 , 4.14 
237312,13/4/2022,5404215,TELP-03A,LOS_JICAROS,ZONA_2,,,CP00-1101,8/12/2021,2,0.2672,true,2,0.0298,0.0298,1,0,,52.65,1,4,,,1.35,1.35,1,,,-0.09,0.57,0.57,1.62,0.57,0.25,0.5,,0,54042,54042,Goteo, 4.44 , 4.14 
237313,13/4/2022,5404216,TELP-03A,LOS_JICAROS,ZONA_2,,,CP00-1101,8/12/2021,2,0.4718,true,2,0.027,0.027,1,0,,51.02,1,4,,,1.16,1.16,1,,,-0.13,0.53,0.53,1.23,0.54,0.25,0.44,,0,54042,54042,Goteo, 4.44 , 4.14 
237314,13/4/2022,5404217,TELP-03A,LOS_JICAROS,ZONA_2,,,CP00-1101,8/12/2021,2,0.9698,true,2,0.0301,0.0301,1,0,,56.3,1,4,,,1.36,1.36,1,,,-0.09,0.57,0.58,1.62,0.57,0.27,0.47,,0,54042,54042,Goteo, 4.44 , 4.14 
237299,13/4/2022,540422,TELP-03A,LOS_JICAROS,ZONA_2,,,CP00-1101,8/12/2021,2,0.1067,true,2,0.0294,0.0294,1,0,,59.48,1,4,,,1.32,1.32,1,,,-0.09,0.56,0.57,1.38,0.57,0.29,0.53,,0,54042,54042,Goteo, 4.44 , 4.14 
237300,13/4/2022,540423,TELP-03A,LOS_JICAROS,ZONA_2,,,CP00-1101,8/12/2021,2,1.3737,true,2,0.0316,0.0316,1,0,,58.58,1,4,,,1.44,1.44,1,,,-0.1,0.57,0.58,1.49,0.56,0.28,0.53,,0,54042,54042,Goteo, 4.44 , 4.14 
237301,13/4/2022,540424,TELP-03A,LOS_JICAROS,ZONA_2,,,CP00-1101,8/12/2021,2,0.8522,true,2,0.0301,0.0301,1,0,,54.69,1,4,,,1.35,1.35,1,,,-0.1,0.56,0.56,1.5,0.56,0.26,0.51,,0,54042,54042,Goteo, 4.44 , 4.14 
237302,13/4/2022,540425,TELP-03A,LOS_JICAROS,ZONA_2,,,CP00-1101,8/12/2021,2,0.9591,true,2,0.0254,0.0254,1,0,,44.95,1,4,,,0.99,0.99,1,,,-0.18,0.47,0.47,1.04,0.51,0.22,0.38,,0,54042,54042,Goteo, 4.44 , 4.14 
237303,13/4/2022,540426,TELP-03A,LOS_JICAROS,ZONA_2,,,CP00-1101,8/12/2021,2,0.3978,true,2,0.0262,0.0262,1,0,,46.25,1,4,,,1.04,1.04,1,,,-0.15,0.5,0.51,1.09,0.52,0.22,0.42,,0,54042,54042,Goteo, 4.44 , 4.14 
237304,13/4/2022,540427,TELP-03A,LOS_JICAROS,ZONA_2,,,CP00-1101,8/12/2021,2,1.1101,true,2,0.0341,0.0341,1,0,,68.71,1,4,,,1.62,1.62,1,,,-0.05,0.62,0.62,2.06,0.59,0.33,0.54,,0,54042,54042,Goteo, 4.44 , 4.14 
237305,13/4/2022,540428,TELP-03A,LOS_JICAROS,ZONA_2,,,CP00-1101,8/12/2021,2,0.1317,true,2,0.0247,0.0247,1,0,,40.74,1,4,,,0.82,0.82,1,,,-0.17,0.45,0.46,1,0.49,0.2,0.35,,0,54042,54042,Goteo, 4.44 , 4.14 
237306,13/4/2022,540429,TELP-03A,LOS_JICAROS,ZONA_2,,,CP00-1101,8/12/2021,2,0.7189,true,2,0.0304,0.0304,1,0,,57.65,1,4,,,1.38,1.38,1,,,-0.1,0.57,0.57,1.52,0.57,0.28,0.47,,0,54042,54042,Goteo, 4.44 , 4.14 
237315,13/4/2022,570011,A-01,EL_APANTE,ZONA_3,,,CP88-1165,15/2/2022,2,0.302,true,5,0.0098,0.0098,1.12,0,,18.84,1,0,,,0.2,0.2,1,,,-0.39,0.19,0.19,1,0.38,0.26,0.1,,-1,57001,57001,Goteo, 2.07 ,-0.23 
237316,13/4/2022,570012,A-01,EL_APANTE,ZONA_3,,,CP88-1165,15/2/2022,2,1.108,true,5,0.0084,0.0084,1.13,0,,17.85,1,0,,,0.22,0.22,1.03,,,-0.4,0.19,0.19,1.08,0.36,0.25,0.11,,0,57001,57001,Goteo, 2.07 ,-0.23 
237317,13/4/2022,570013,A-01,EL_APANTE,ZONA_3,,,CP88-1165,15/2/2022,2,0.8353,true,5,0.0066,0.0066,1.04,0,,17.69,1,0,,,0.18,0.18,1,,,-0.4,0.18,0.18,1,0.35,0.24,0.1,,0,57001,57001,Goteo, 2.07 ,-0.23 
237318,13/4/2022,570014,A-01,EL_APANTE,ZONA_3,,,CP88-1165,15/2/2022,2,0.5837,true,5,0.0076,0.0076,1.06,0,,17.3,1,0,,,0.2,0.2,1,,,-0.39,0.2,0.2,1.04,0.38,0.24,0.11,,-2,57001,57001,Goteo, 2.07 ,-0.23 
237319,13/4/2022,570015,A-01,EL_APANTE,ZONA_3,,,CP88-1165,15/2/2022,2,0.6923,true,5,0.0082,0.0082,1.08,0,,18.55,1,0,,,0.19,0.19,1,,,-0.4,0.17,0.18,1,0.36,0.26,0.1,,-1,57001,57001,Goteo, 2.07 ,-0.23 
237320,13/4/2022,570021,A-02,EL_APANTE,ZONA_3,,,CP73-1547,15/2/2022,2,0.9095,true,,0.0277,0.0277,4.74,0,,63.82,4.94,0,,,1.28,1.28,4.82,,,-0.12,0.57,0.57,4.87,0.58,1,0.03,,0,57002,57002,Goteo, 3.02 , 1.87 
237329,13/4/2022,5700210,A-02,EL_APANTE,ZONA_3,,,CP73-1547,15/2/2022,2,1.4042,true,,0.0295,0.0295,4.84,0,,60.5,4.99,0,,,1.39,1.39,4.96,,,-0.1,0.58,0.58,4.9,0.59,1,0.03,,0,57002,57002,Goteo, 3.02 , 1.87 
237330,13/4/2022,5700211,A-02,EL_APANTE,ZONA_3,,,CP73-1547,15/2/2022,2,0.7387,true,,0.0294,0.0294,4.9,0,,62.98,5,0,,,1.4,1.4,5,,,-0.11,0.58,0.58,4.99,0.59,1,0.03,,0,57002,57002,Goteo, 3.02 , 1.87 
237321,13/4/2022,570022,A-02,EL_APANTE,ZONA_3,,,CP73-1547,15/2/2022,2,0.7051,true,,0.0257,0.0257,4.55,0,,57.91,4.94,0,,,1.18,1.18,4.83,,,-0.15,0.55,0.55,4.83,0.56,1,0.02,,0,57002,57002,Goteo, 3.02 , 1.87 
237322,13/4/2022,570023,A-02,EL_APANTE,ZONA_3,,,CP73-1547,15/2/2022,2,1.1281,true,,0.0273,0.0273,4.65,0,,59.78,4.98,0,,,1.23,1.23,4.89,,,-0.13,0.54,0.54,4.85,0.56,1,0.02,,0,57002,57002,Goteo, 3.02 , 1.87 
237323,13/4/2022,570024,A-02,EL_APANTE,ZONA_3,,,CP73-1547,15/2/2022,2,1.2119,true,,0.0265,0.0265,4.52,0,,57,4.97,0,,,1.16,1.16,4.87,,,-0.15,0.52,0.53,4.79,0.55,1,0.02,,0,57002,57002,Goteo, 3.02 , 1.87 
237324,13/4/2022,570025,A-02,EL_APANTE,ZONA_3,,,CP73-1547,15/2/2022,2,1.4263,true,,0.0284,0.0284,4.82,0,,63.2,4.98,0,,,1.35,1.35,4.92,,,-0.1,0.59,0.59,4.96,0.59,1,0.03,,0,57002,57002,Goteo, 3.02 , 1.87 
237325,13/4/2022,570026,A-02,EL_APANTE,ZONA_3,,,CP73-1547,15/2/2022,2,1.5449,true,,0.0277,0.0277,4.84,0,,65.07,4.98,0,,,1.31,1.31,4.92,,,-0.11,0.57,0.58,4.94,0.58,1,0.03,,0,57002,57002,Goteo, 3.02 , 1.87 
237326,13/4/2022,570027,A-02,EL_APANTE,ZONA_3,,,CP73-1547,15/2/2022,2,0.3021,true,,0.0277,0.0277,4.82,0,,56.72,4.96,0,,,1.18,1.18,4.86,,,-0.14,0.51,0.52,4.75,0.55,1,0.02,,0,57002,57002,Goteo, 3.02 , 1.87 
237327,13/4/2022,570028,A-02,EL_APANTE,ZONA_3,,,CP73-1547,15/2/2022,2,1.4297,true,,0.0286,0.0286,4.77,0,,61.55,4.98,0,,,1.33,1.33,4.9,,,-0.11,0.57,0.58,4.88,0.59,1,0.03,,0,57002,57002,Goteo, 3.02 , 1.87 
237328,13/4/2022,570029,A-02,EL_APANTE,ZONA_3,,,CP73-1547,15/2/2022,2,1.1948,true,,0.0292,0.0292,4.88,0,,61.63,5,0,,,1.36,1.36,5,,,-0.12,0.56,0.57,4.89,0.58,1,0.03,,0,57002,57002,Goteo, 3.02 , 1.87 
237331,13/4/2022,570041,A-04,EL_APANTE,ZONA_3,,,CP72-2086,15/2/2022,2,1.2446,true,3,0.0115,0.0115,1.24,0,,23.94,1,0,,,0.27,0.27,1,,,-0.34,0.28,0.29,1.03,0.42,0.36,0.08,,0,57004,57004,Goteo, 0.53 , 1.87 
237332,13/4/2022,570042,A-04,EL_APANTE,ZONA_3,,,CP72-2086,15/2/2022,2,1.255,true,3,0.0103,0.0103,1.07,0,,22.67,1,0,,,0.26,0.26,1,,,-0.35,0.27,0.28,1,0.42,0.34,0.08,,0,57004,57004,Goteo, 0.53 , 1.87 
237333,13/4/2022,570043,A-04,EL_APANTE,ZONA_3,,,CP72-2086,15/2/2022,2,1.4393,true,3,0.0101,0.0101,1.1,0,,22.55,1,0,,,0.22,0.22,1,,,-0.35,0.26,0.26,1,0.41,0.34,0.08,,0,57004,57004,Goteo, 0.53 , 1.87 
237334,13/4/2022,570044,A-04,EL_APANTE,ZONA_3,,,CP72-2086,15/2/2022,2,0.5019,true,3,0.009,0.009,1,0,,22.67,1,0,,,0.2,0.2,1,,,-0.35,0.26,0.26,1,0.39,0.34,0.07,,0,57004,57004,Goteo, 0.53 , 1.87 
237335,13/4/2022,570045,A-04,EL_APANTE,ZONA_3,,,CP72-2086,15/2/2022,2,1.1891,true,3,0.0108,0.0108,1.24,0,,24.21,1.02,0,,,0.28,0.28,1.02,,,-0.34,0.28,0.28,1.09,0.41,0.36,0.09,,0,57004,57004,Goteo, 0.53 , 1.87 
237336,13/4/2022,570046,A-04,EL_APANTE,ZONA_3,,,CP72-2086,15/2/2022,2,0.3166,true,3,0.015,0.015,1.97,0,,26.71,1.07,0,,,0.38,0.38,1.1,,,-0.33,0.3,0.3,1.13,0.43,0.4,0.13,,0,57004,57004,Goteo, 0.53 , 1.87 
