FECHAIMAGEN,AÑO,COD LOTE02,CAMPO,FINCA,ZONA,VARIEDAD,SOCA REAL,FECHAC CS REAL,RIEGO,HANAX,NDVINUBES,BIOMASANUBES,CLOROFILA,EDADIMAGEN
23/5/2023,2023,53106,E-22,MONTELIMAR,ZONA_1,RB86-7515,1,19/3/2023,Goteo,0.9411,0.3052,0.3428,26.7857,2.14
23/5/2023,2023,53107,E-23,MONTELIMAR,ZONA_1,Otras,4,28/12/2022,Gravedad,0.851,0.6843,2.6369,129.287,4.80
23/5/2023,2023,53107,E-23,MONTELIMAR,ZONA_1,Otras,4,28/12/2022,Gravedad,0.9163,0.7007,2.874,146.938,4.80
23/5/2023,2023,53107,E-23,MONTELIMAR,ZONA_1,Otras,4,28/12/2022,Gravedad,1.4932,0.6758,2.4284,114.2215,4.80
23/5/2023,2023,53107,E-23,MONTELIMAR,ZONA_1,Otras,4,28/12/2022,Gravedad,1.5376,0.6858,2.3405,108.3891,4.80
23/5/2023,2023,53109,E-25,MONTELIMAR,ZONA_1,CG04-10295,0,29/12/2022,Goteo,3.7185,0.7254,3.8206,208.6385,4.77
23/5/2023,2023,53109,E-25,MONTELIMAR,ZONA_1,CG04-10295,0,29/12/2022,Goteo,3.8034,0.7125,3.2917,168.51,4.77
23/5/2023,2023,53109,E-25,MONTELIMAR,ZONA_1,CG04-10295,0,29/12/2022,Goteo,0.6491,0.6512,2.4949,108.9537,4.77
23/5/2023,2023,53109,E-25,MONTELIMAR,ZONA_1,CG04-10295,0,29/12/2022,Goteo,3.8746,0.6947,3.3055,166.4018,4.77
23/5/2023,2023,53109,E-25,MONTELIMAR,ZONA_1,CG04-10295,0,29/12/2022,Goteo,1.1693,0.662,2.7892,125.4005,4.77
23/5/2023,2023,53109,E-25,MONTELIMAR,ZONA_1,CG04-10295,0,29/12/2022,Goteo,1.5909,0.7321,3.8431,217.2802,4.77
23/5/2023,2023,53110,E-26,MONTELIMAR,ZONA_1,RB86-7515,3,30/1/2023,Goteo,0.2585,0.5364,1.5946,54.1411,3.71
23/5/2023,2023,53110,E-26,MONTELIMAR,ZONA_1,RB86-7515,3,30/1/2023,Goteo,2.2769,0.4536,1.1932,46.6906,3.71
23/5/2023,2023,53110,E-26,MONTELIMAR,ZONA_1,RB86-7515,3,30/1/2023,Goteo,0.8723,0.5017,1.4309,49.154,3.71
23/5/2023,2023,53110,E-26,MONTELIMAR,ZONA_1,RB86-7515,3,30/1/2023,Goteo,0.5116,0.4456,1.1202,43.3735,3.71
23/5/2023,2023,53110,E-26,MONTELIMAR,ZONA_1,RB86-7515,3,30/1/2023,Goteo,1.4579,0.4507,1.12,42.0183,3.71
23/5/2023,2023,53110,E-26,MONTELIMAR,ZONA_1,RB86-7515,3,30/1/2023,Goteo,3.5925,0.5373,1.5217,52.5768,3.71
23/5/2023,2023,53110,E-26,MONTELIMAR,ZONA_1,RB86-7515,3,30/1/2023,Goteo,3.6886,0.5241,1.4771,52.8905,3.71
23/5/2023,2023,53110,E-26,MONTELIMAR,ZONA_1,RB86-7515,3,30/1/2023,Goteo,1.6415,0.5402,1.5521,53.2489,3.71
23/5/2023,2023,53115,F-01,MONTELIMAR,ZONA_1,CP72-2086,0,3/3/2023,Gravedad,0.8129,0.5442,1.22,,2.66
23/5/2023,2023,53118,F-04,MONTELIMAR,ZONA_1,RB86-7515,1,6/2/2023,Goteo,1.4758,0.4272,2.05,,3.48
23/5/2023,2023,53118,F-04,MONTELIMAR,ZONA_1,RB86-7515,1,6/2/2023,Goteo,5.043,0.4957,1.1044,14.3675,3.48
23/5/2023,2023,53118,F-04,MONTELIMAR,ZONA_1,RB86-7515,1,6/2/2023,Goteo,4.3443,0.5044,1.49,,3.48
23/5/2023,2023,53118,F-04,MONTELIMAR,ZONA_1,RB86-7515,1,6/2/2023,Goteo,1.2021,0.6476,2.21,,3.48
23/5/2023,2023,53118,F-04,MONTELIMAR,ZONA_1,RB86-7515,1,6/2/2023,Goteo,0.5098,0.3584,0.77,,3.48
23/5/2023,2023,53118,F-04,MONTELIMAR,ZONA_1,RB86-7515,1,6/2/2023,Goteo,1.9044,0.5561,2.22,,3.48
23/5/2023,2023,53118,F-04,MONTELIMAR,ZONA_1,RB86-7515,1,6/2/2023,Goteo,1.9313,0.5112,1.66,,3.48
23/5/2023,2023,53118,F-04,MONTELIMAR,ZONA_1,RB86-7515,1,6/2/2023,Goteo,1.2636,0.568,1.74,,3.48
23/5/2023,2023,53118,F-04,MONTELIMAR,ZONA_1,RB86-7515,1,6/2/2023,Goteo,1.9449,0.5539,1.49,,3.48
23/5/2023,2023,53118,F-04,MONTELIMAR,ZONA_1,RB86-7515,1,6/2/2023,Goteo,2.4218,0.5412,1.94,,3.48
23/5/2023,2023,53118,F-04,MONTELIMAR,ZONA_1,RB86-7515,1,6/2/2023,Goteo,0.8286,0.4211,1.4844,8.8567,3.48
23/5/2023,2023,53121,GALL-01,MONTELIMAR,ZONA_1,CG02-163,0,13/4/2023,Goteo,0.3938,0.2749,0.34,,1.31
23/5/2023,2023,53121,GALL-01,MONTELIMAR,ZONA_1,CG02-163,0,13/4/2023,Goteo,0.8888,0.1871,0.05,,1.31
23/5/2023,2023,53121,GALL-01,MONTELIMAR,ZONA_1,CG02-163,0,13/4/2023,Goteo,2.6964,0.2247,0.2522,13.729,1.31
23/5/2023,2023,53121,GALL-01,MONTELIMAR,ZONA_1,CG02-163,0,13/4/2023,Goteo,0.5554,0.1879,0.15,,1.31
23/5/2023,2023,53121,GALL-01,MONTELIMAR,ZONA_1,CG02-163,0,13/4/2023,Goteo,1.0419,0.1745,0.2469,11.6298,1.31
23/5/2023,2023,53121,GALL-01,MONTELIMAR,ZONA_1,CG02-163,0,13/4/2023,Goteo,0.1668,0.1909,0.1212,17.16,1.31
23/5/2023,2023,53121,GALL-01,MONTELIMAR,ZONA_1,CG02-163,0,13/4/2023,Goteo,0.1484,0.232,0.3733,18.017,1.31
23/5/2023,2023,53121,GALL-01,MONTELIMAR,ZONA_1,CG02-163,0,13/4/2023,Goteo,0.4121,0.3412,0.4563,17.6,1.31
23/5/2023,2023,53121,GALL-01,MONTELIMAR,ZONA_1,CG02-163,0,13/4/2023,Goteo,0.6764,0.2777,0.3647,17.6998,1.31
23/5/2023,2023,53121,GALL-01,MONTELIMAR,ZONA_1,CG02-163,0,13/4/2023,Goteo,1.3463,0.2868,0.3447,17.6074,1.31
23/5/2023,2023,53121,GALL-01,MONTELIMAR,ZONA_1,CG02-163,0,13/4/2023,Goteo,1.2488,0.1861,0.13,,1.31
23/5/2023,2023,53121,GALL-01,MONTELIMAR,ZONA_1,CG02-163,0,13/4/2023,Goteo,3.2243,0.2907,0.3847,18.9297,1.31
23/5/2023,2023,53121,GALL-01,MONTELIMAR,ZONA_1,CG02-163,0,13/4/2023,Goteo,1.1808,0.1997,0.32,,1.31
23/5/2023,2023,53121,GALL-01,MONTELIMAR,ZONA_1,CG02-163,0,13/4/2023,Goteo,1.8802,0.2927,0.35,,1.31
23/5/2023,2023,53121,GALL-01,MONTELIMAR,ZONA_1,CG02-163,0,13/4/2023,Goteo,0.9561,0.1048,0.05,,1.31
23/5/2023,2023,53124,GALL-03,MONTELIMAR,ZONA_1,NA56-42,6,6/12/2022,Goteo,0.467,0.4848,1.54,,5.52
23/5/2023,2023,53124,GALL-03,MONTELIMAR,ZONA_1,NA56-42,6,6/12/2022,Goteo,0.9951,0.584,2.1464,81.4442,5.52
23/5/2023,2023,53124,GALL-03,MONTELIMAR,ZONA_1,NA56-42,6,6/12/2022,Goteo,0.602,0.651,2.8783,139.5012,5.52
23/5/2023,2023,53124,GALL-03,MONTELIMAR,ZONA_1,NA56-42,6,6/12/2022,Goteo,0.0101,0.4466,1.36,47.93,5.52
23/5/2023,2023,53124,GALL-03,MONTELIMAR,ZONA_1,NA56-42,6,6/12/2022,Goteo,0.5035,0.5729,1.9966,75.2664,5.52
23/5/2023,2023,53124,GALL-03,MONTELIMAR,ZONA_1,NA56-42,6,6/12/2022,Goteo,0.5574,0.6722,3.0243,151.9594,5.52
23/5/2023,2023,53124,GALL-03,MONTELIMAR,ZONA_1,NA56-42,6,6/12/2022,Goteo,0.3936,0.6012,2.1602,85.9938,5.52
23/5/2023,2023,53124,GALL-03,MONTELIMAR,ZONA_1,NA56-42,6,6/12/2022,Goteo,0.5886,0.5505,1.8795,83.78,5.52
23/5/2023,2023,53124,GALL-03,MONTELIMAR,ZONA_1,NA56-42,6,6/12/2022,Goteo,0.7231,0.6296,2.2213,98.2431,5.52
23/5/2023,2023,53124,GALL-03,MONTELIMAR,ZONA_1,NA56-42,6,6/12/2022,Goteo,0.8841,0.7378,2.6111,155.1143,5.52
23/5/2023,2023,53124,GALL-03,MONTELIMAR,ZONA_1,NA56-42,6,6/12/2022,Goteo,1.4405,0.6942,3.1497,172.4081,5.52
23/5/2023,2023,53124,GALL-03,MONTELIMAR,ZONA_1,NA56-42,6,6/12/2022,Goteo,0.0198,0.4657,1.01,32.925,5.52
23/5/2023,2023,53124,GALL-03,MONTELIMAR,ZONA_1,NA56-42,6,6/12/2022,Goteo,2.2551,0.6596,3.1505,161.8035,5.52
23/5/2023,2023,53124,GALL-03,MONTELIMAR,ZONA_1,NA56-42,6,6/12/2022,Goteo,3.5306,0.6363,2.8323,141.2904,5.52
23/5/2023,2023,53124,GALL-03,MONTELIMAR,ZONA_1,NA56-42,6,6/12/2022,Goteo,0.0457,0.4915,1.374,48.804,5.52
23/5/2023,2023,53126,GALL-05,MONTELIMAR,ZONA_1,NA56-42,8,6/12/2022,Goteo,2.2295,0.6421,2.844,130.1606,5.52
23/5/2023,2023,53126,GALL-05,MONTELIMAR,ZONA_1,NA56-42,8,6/12/2022,Goteo,2.0611,0.6603,2.9857,144.848,5.52
23/5/2023,2023,53126,GALL-05,MONTELIMAR,ZONA_1,NA56-42,8,6/12/2022,Goteo,0.9553,0.6858,3.3087,172.1857,5.52
23/5/2023,2023,53126,GALL-05,MONTELIMAR,ZONA_1,NA56-42,8,6/12/2022,Goteo,2.6897,0.5784,2.1192,75.9448,5.52
23/5/2023,2023,53126,GALL-05,MONTELIMAR,ZONA_1,NA56-42,8,6/12/2022,Goteo,1.5887,0.6377,2.673,115.9155,5.52
23/5/2023,2023,53128,LAV-01,MONTELIMAR,ZONA_1,CG02-163,0,21/1/2023,Goteo,0.0262,0.4238,0.93,37.5733,4.01
23/5/2023,2023,53128,LAV-01,MONTELIMAR,ZONA_1,CG02-163,0,21/1/2023,Goteo,0.2181,0.494,1.4559,43.2186,4.01
23/5/2023,2023,53128,LAV-01,MONTELIMAR,ZONA_1,CG02-163,0,21/1/2023,Goteo,0.3449,0.6076,2.5631,134.3891,4.01
23/5/2023,2023,53128,LAV-01,MONTELIMAR,ZONA_1,CG02-163,0,21/1/2023,Goteo,0.1924,0.4585,1.2774,44.2537,4.01
23/5/2023,2023,53128,LAV-01,MONTELIMAR,ZONA_1,CG02-163,0,21/1/2023,Goteo,0.2471,0.4225,0.9452,37.6244,4.01
23/5/2023,2023,53128,LAV-01,MONTELIMAR,ZONA_1,CG02-163,0,21/1/2023,Goteo,0.408,0.5137,1.5995,49.8645,4.01
23/5/2023,2023,53128,LAV-01,MONTELIMAR,ZONA_1,CG02-163,0,21/1/2023,Goteo,0.0451,0.3389,0.4275,26.09,4.01
23/5/2023,2023,53128,LAV-01,MONTELIMAR,ZONA_1,CG02-163,0,21/1/2023,Goteo,0.0759,0.4763,1.4,40.6687,4.01
23/5/2023,2023,53128,LAV-01,MONTELIMAR,ZONA_1,CG02-163,0,21/1/2023,Goteo,0.1947,0.5034,1.422,44.196,4.01
23/5/2023,2023,53128,LAV-01,MONTELIMAR,ZONA_1,CG02-163,0,21/1/2023,Goteo,0.3189,0.4054,0.8933,36.0179,4.01
23/5/2023,2023,53128,LAV-01,MONTELIMAR,ZONA_1,CG02-163,0,21/1/2023,Goteo,0.4412,0.6148,2.5642,122.132,4.01
23/5/2023,2023,53128,LAV-01,MONTELIMAR,ZONA_1,CG02-163,0,21/1/2023,Goteo,0.2412,0.5025,1.4346,51.0571,4.01
23/5/2023,2023,53128,LAV-01,MONTELIMAR,ZONA_1,CG02-163,0,21/1/2023,Goteo,0.0495,0.5294,1.908,69.076,4.01
23/5/2023,2023,53128,LAV-01,MONTELIMAR,ZONA_1,CG02-163,0,21/1/2023,Goteo,0.3796,0.3725,0.6155,30.4434,4.01
23/5/2023,2023,53128,LAV-01,MONTELIMAR,ZONA_1,CG02-163,0,21/1/2023,Goteo,0.1749,0.5814,2.0933,78.6267,4.01
23/5/2023,2023,53128,LAV-01,MONTELIMAR,ZONA_1,CG02-163,0,21/1/2023,Goteo,0.1932,0.5988,2.2291,91.4155,4.01
23/5/2023,2023,53128,LAV-01,MONTELIMAR,ZONA_1,CG02-163,0,21/1/2023,Goteo,0.395,0.6374,2.7982,140.482,4.01
23/5/2023,2023,53128,LAV-01,MONTELIMAR,ZONA_1,CG02-163,0,21/1/2023,Goteo,0.228,0.5091,1.6509,54.3883,4.01
23/5/2023,2023,53128,LAV-01,MONTELIMAR,ZONA_1,CG02-163,0,21/1/2023,Goteo,0.3668,0.4547,1.0891,37.832,4.01
23/5/2023,2023,53128,LAV-01,MONTELIMAR,ZONA_1,CG02-163,0,21/1/2023,Goteo,0.1672,0.5682,1.8694,66.3706,4.01
23/5/2023,2023,53128,LAV-01,MONTELIMAR,ZONA_1,CG02-163,0,21/1/2023,Goteo,0.183,0.5536,1.7906,59.8812,4.01
23/5/2023,2023,53128,LAV-01,MONTELIMAR,ZONA_1,CG02-163,0,21/1/2023,Goteo,0.1796,0.5579,1.8344,64.3028,4.01
23/5/2023,2023,53128,LAV-01,MONTELIMAR,ZONA_1,CG02-163,0,21/1/2023,Goteo,0.0179,0.4109,1.005,33.355,4.01
23/5/2023,2023,53128,LAV-01,MONTELIMAR,ZONA_1,CG02-163,0,21/1/2023,Goteo,0.1835,0.5631,1.7689,58.8084,4.01
23/5/2023,2023,53128,LAV-01,MONTELIMAR,ZONA_1,CG02-163,0,21/1/2023,Goteo,0.0807,0.5028,1.2763,44.2125,4.01
23/5/2023,2023,53128,LAV-01,MONTELIMAR,ZONA_1,CG02-163,0,21/1/2023,Goteo,0.1768,0.4871,1.4063,44.2326,4.01
23/5/2023,2023,53128,LAV-01,MONTELIMAR,ZONA_1,CG02-163,0,21/1/2023,Goteo,0.4728,0.5211,1.5651,49.4951,4.01
23/5/2023,2023,53128,LAV-01,MONTELIMAR,ZONA_1,CG02-163,0,21/1/2023,Goteo,0.1937,0.4475,1.0905,39.5171,4.01
23/5/2023,2023,53128,LAV-01,MONTELIMAR,ZONA_1,CG02-163,0,21/1/2023,Goteo,0.517,0.5701,1.8787,69.4473,4.01
23/5/2023,2023,53128,LAV-01,MONTELIMAR,ZONA_1,CG02-163,0,21/1/2023,Goteo,0.4927,0.5751,1.9849,80.72,4.01
23/5/2023,2023,53128,LAV-01,MONTELIMAR,ZONA_1,CG02-163,0,21/1/2023,Goteo,0.1314,0.5245,1.6986,73.5686,4.01
23/5/2023,2023,53128,LAV-01,MONTELIMAR,ZONA_1,CG02-163,0,21/1/2023,Goteo,0.3834,0.5128,1.6378,56.0935,4.01
23/5/2023,2023,53129,LAV-02,MONTELIMAR,ZONA_1,CP00-1101,8,2/12/2022,Goteo,0.5144,0.4443,2.97,,5.65
23/5/2023,2023,53129,LAV-02,MONTELIMAR,ZONA_1,CP00-1101,8,2/12/2022,Goteo,0.8177,0.57,2.191,76.551,5.65
23/5/2023,2023,53129,LAV-02,MONTELIMAR,ZONA_1,CP00-1101,8,2/12/2022,Goteo,0.6567,0.5866,2.3988,93.0133,5.65
23/5/2023,2023,53129,LAV-02,MONTELIMAR,ZONA_1,CP00-1101,8,2/12/2022,Goteo,0.6292,0.6166,2.4871,100.0934,5.65
23/5/2023,2023,53129,LAV-02,MONTELIMAR,ZONA_1,CP00-1101,8,2/12/2022,Goteo,2.6852,0.6373,2.979,130.323,5.65
23/5/2023,2023,53129,LAV-02,MONTELIMAR,ZONA_1,CP00-1101,8,2/12/2022,Goteo,0.2341,0.6313,2.685,130.7479,5.65
23/5/2023,2023,53129,LAV-02,MONTELIMAR,ZONA_1,CP00-1101,8,2/12/2022,Goteo,2.4017,0.6311,2.8929,124.7318,5.65
23/5/2023,2023,53129,LAV-02,MONTELIMAR,ZONA_1,CP00-1101,8,2/12/2022,Goteo,0.5586,0.5847,2.1571,78.6553,5.65
23/5/2023,2023,53129,LAV-02,MONTELIMAR,ZONA_1,CP00-1101,8,2/12/2022,Goteo,0.3165,0.6181,2.616,112.0527,5.65
23/5/2023,2023,53129,LAV-02,MONTELIMAR,ZONA_1,CP00-1101,8,2/12/2022,Goteo,2.2865,0.6168,2.5758,103.0716,5.65
23/5/2023,2023,53129,LAV-02,MONTELIMAR,ZONA_1,CP00-1101,8,2/12/2022,Goteo,1.8613,0.6331,2.9322,126.606,5.65
23/5/2023,2023,53129,LAV-02,MONTELIMAR,ZONA_1,CP00-1101,8,2/12/2022,Goteo,0.6852,0.7866,2.71,,5.65
23/5/2023,2023,53129,LAV-02,MONTELIMAR,ZONA_1,CP00-1101,8,2/12/2022,Goteo,1.3707,0.6618,3.2027,155.4857,5.65
23/5/2023,2023,53129,LAV-02,MONTELIMAR,ZONA_1,CP00-1101,8,2/12/2022,Goteo,0.6464,0.7182,3.5395,181.0331,5.65
23/5/2023,2023,53129,LAV-02,MONTELIMAR,ZONA_1,CP00-1101,8,2/12/2022,Goteo,0.4979,0.6913,3.529,183.9574,5.65
23/5/2023,2023,53129,LAV-02,MONTELIMAR,ZONA_1,CP00-1101,8,2/12/2022,Goteo,0.6977,0.6747,3.8747,211.1969,5.65
23/5/2023,2023,53129,LAV-02,MONTELIMAR,ZONA_1,CP00-1101,8,2/12/2022,Goteo,0.7904,0.6365,3.0071,137.2,5.65
23/5/2023,2023,53129,LAV-02,MONTELIMAR,ZONA_1,CP00-1101,8,2/12/2022,Goteo,0.4833,0.5533,2.0767,71.6059,5.65
23/5/2023,2023,53129,LAV-02,MONTELIMAR,ZONA_1,CP00-1101,8,2/12/2022,Goteo,1.2011,0.7164,5.099,314.1294,5.65
23/5/2023,2023,53129,LAV-02,MONTELIMAR,ZONA_1,CP00-1101,8,2/12/2022,Goteo,0.7435,0.6457,3.0352,139.1057,5.65
23/5/2023,2023,53130,LAV-03,MONTELIMAR,ZONA_1,CP72-2086,6,18/12/2022,Goteo,0.2281,0.6407,1.93,,5.13
23/5/2023,2023,53130,LAV-03,MONTELIMAR,ZONA_1,CP72-2086,6,18/12/2022,Goteo,0.4412,0.4789,1.37,,5.13
23/5/2023,2023,53130,LAV-03,MONTELIMAR,ZONA_1,CP72-2086,6,18/12/2022,Goteo,0.2454,0.6054,1.62,,5.13
23/5/2023,2023,53130,LAV-03,MONTELIMAR,ZONA_1,CP72-2086,6,18/12/2022,Goteo,0.8793,0.6122,2.2437,86.173,5.13
23/5/2023,2023,53130,LAV-03,MONTELIMAR,ZONA_1,CP72-2086,6,18/12/2022,Goteo,0.1671,0.7212,3.1994,155.8512,5.13
23/5/2023,2023,53130,LAV-03,MONTELIMAR,ZONA_1,CP72-2086,6,18/12/2022,Goteo,0.0225,0.1904,1.19,,5.13
23/5/2023,2023,53130,LAV-03,MONTELIMAR,ZONA_1,CP72-2086,6,18/12/2022,Goteo,0.1394,0.6671,2.6171,111.31,5.13
23/5/2023,2023,53130,LAV-03,MONTELIMAR,ZONA_1,CP72-2086,6,18/12/2022,Goteo,0.1831,0.4557,1.2763,47.35,5.13
23/5/2023,2023,53130,LAV-03,MONTELIMAR,ZONA_1,CP72-2086,6,18/12/2022,Goteo,0.5702,0.5175,1.8973,75.6923,5.13
23/5/2023,2023,53130,LAV-03,MONTELIMAR,ZONA_1,CP72-2086,6,18/12/2022,Goteo,0.462,0.665,2.6715,120.9433,5.13
23/5/2023,2023,53130,LAV-03,MONTELIMAR,ZONA_1,CP72-2086,6,18/12/2022,Goteo,0.2905,0.633,2.2415,93.8241,5.13
23/5/2023,2023,53130,LAV-03,MONTELIMAR,ZONA_1,CP72-2086,6,18/12/2022,Goteo,0.2127,0.7711,2.23,,5.13
23/5/2023,2023,53130,LAV-03,MONTELIMAR,ZONA_1,CP72-2086,6,18/12/2022,Goteo,0.1365,0.6033,2.0629,79.5129,5.13
23/5/2023,2023,53130,LAV-03,MONTELIMAR,ZONA_1,CP72-2086,6,18/12/2022,Goteo,0.836,0.5953,2.0585,79.1993,5.13
23/5/2023,2023,53130,LAV-03,MONTELIMAR,ZONA_1,CP72-2086,6,18/12/2022,Goteo,0.6172,0.633,2.3539,96.2037,5.13
23/5/2023,2023,53130,LAV-03,MONTELIMAR,ZONA_1,CP72-2086,6,18/12/2022,Goteo,0.1509,0.6443,2.2813,102.7013,5.13
23/5/2023,2023,53130,LAV-03,MONTELIMAR,ZONA_1,CP72-2086,6,18/12/2022,Goteo,0.1662,0.6391,2.2689,102.9394,5.13
23/5/2023,2023,53130,LAV-03,MONTELIMAR,ZONA_1,CP72-2086,6,18/12/2022,Goteo,0.6087,0.6047,2.0371,78.4953,5.13
23/5/2023,2023,53130,LAV-03,MONTELIMAR,ZONA_1,CP72-2086,6,18/12/2022,Goteo,0.7428,0.6008,2.1842,94.5299,5.13
23/5/2023,2023,53130,LAV-03,MONTELIMAR,ZONA_1,CP72-2086,6,18/12/2022,Goteo,0.3224,0.5739,1.6577,56.9639,5.13
23/5/2023,2023,53130,LAV-03,MONTELIMAR,ZONA_1,CP72-2086,6,18/12/2022,Goteo,0.3252,0.5789,1.6581,60.8219,5.13
23/5/2023,2023,53130,LAV-03,MONTELIMAR,ZONA_1,CP72-2086,6,18/12/2022,Goteo,0.3159,0.5741,1.8348,69.1894,5.13
23/5/2023,2023,53130,LAV-03,MONTELIMAR,ZONA_1,CP72-2086,6,18/12/2022,Goteo,0.4795,0.6964,2.29,,5.13
23/5/2023,2023,53130,LAV-03,MONTELIMAR,ZONA_1,CP72-2086,6,18/12/2022,Goteo,0.5751,0.6124,2.1598,86.6539,5.13
23/5/2023,2023,53130,LAV-03,MONTELIMAR,ZONA_1,CP72-2086,6,18/12/2022,Goteo,0.2374,0.5591,1.885,66.8325,5.13
23/5/2023,2023,53130,LAV-03,MONTELIMAR,ZONA_1,CP72-2086,6,18/12/2022,Goteo,0.5991,0.5848,2.2903,86.4208,5.13
23/5/2023,2023,53130,LAV-03,MONTELIMAR,ZONA_1,CP72-2086,6,18/12/2022,Goteo,0.2285,0.5207,1.55,,5.13
23/5/2023,2023,53130,LAV-03,MONTELIMAR,ZONA_1,CP72-2086,6,18/12/2022,Goteo,0.2163,0.6086,1.86,,5.13
23/5/2023,2023,53130,LAV-03,MONTELIMAR,ZONA_1,CP72-2086,6,18/12/2022,Goteo,0.2974,0.5384,2.02,,5.13
23/5/2023,2023,53130,LAV-03,MONTELIMAR,ZONA_1,CP72-2086,6,18/12/2022,Goteo,0.1859,0.4924,1.2,,5.13
23/5/2023,2023,53130,LAV-03,MONTELIMAR,ZONA_1,CP72-2086,6,18/12/2022,Goteo,1.1512,0.4717,1.74,,5.13
23/5/2023,2023,53145,R-03,MONTELIMAR,ZONA_1,RB86-7515,3,11/2/2023,Gravedad,0.1405,0.5794,1.8183,71.795,3.32
23/5/2023,2023,53145,R-03,MONTELIMAR,ZONA_1,RB86-7515,3,11/2/2023,Gravedad,0.0892,0.6601,1.9189,76.5067,3.32
23/5/2023,2023,53145,R-03,MONTELIMAR,ZONA_1,RB86-7515,3,11/2/2023,Gravedad,0.7634,0.6346,2.1537,99.9451,3.32
23/5/2023,2023,53145,R-03,MONTELIMAR,ZONA_1,RB86-7515,3,11/2/2023,Gravedad,0.6964,0.6113,1.9143,79.8979,3.32
23/5/2023,2023,53145,R-03,MONTELIMAR,ZONA_1,RB86-7515,3,11/2/2023,Gravedad,0.1188,0.6135,1.7231,65.1846,3.32
23/5/2023,2023,53145,R-03,MONTELIMAR,ZONA_1,RB86-7515,3,11/2/2023,Gravedad,0.441,0.6255,1.9933,83.0465,3.32
23/5/2023,2023,53145,R-03,MONTELIMAR,ZONA_1,RB86-7515,3,11/2/2023,Gravedad,0.1201,0.5392,1.515,63.1067,3.32
23/5/2023,2023,53145,R-03,MONTELIMAR,ZONA_1,RB86-7515,3,11/2/2023,Gravedad,0.194,0.544,1.4921,55.3137,3.32
23/5/2023,2023,53145,R-03,MONTELIMAR,ZONA_1,RB86-7515,3,11/2/2023,Gravedad,0.4967,0.6152,1.9404,78.2892,3.32
23/5/2023,2023,53145,R-03,MONTELIMAR,ZONA_1,RB86-7515,3,11/2/2023,Gravedad,0.2295,0.5191,1.4017,53.6865,3.32
23/5/2023,2023,53145,R-03,MONTELIMAR,ZONA_1,RB86-7515,3,11/2/2023,Gravedad,0.2518,0.4691,1.0607,42.7733,3.32
23/5/2023,2023,53145,R-03,MONTELIMAR,ZONA_1,RB86-7515,3,11/2/2023,Gravedad,0.52,0.5855,1.854,75.7658,3.32
23/5/2023,2023,53145,R-03,MONTELIMAR,ZONA_1,RB86-7515,3,11/2/2023,Gravedad,0.2883,0.4877,1.0923,42.9677,3.32
23/5/2023,2023,53145,R-03,MONTELIMAR,ZONA_1,RB86-7515,3,11/2/2023,Gravedad,0.6596,0.5426,1.3535,54.254,3.32
23/5/2023,2023,53145,R-03,MONTELIMAR,ZONA_1,RB86-7515,3,11/2/2023,Gravedad,0.5928,0.6295,1.8397,72.1668,3.32
23/5/2023,2023,53145,R-03,MONTELIMAR,ZONA_1,RB86-7515,3,11/2/2023,Gravedad,0.5417,0.5841,1.6481,61.1459,3.32
23/5/2023,2023,53145,R-03,MONTELIMAR,ZONA_1,RB86-7515,3,11/2/2023,Gravedad,0.52,0.6148,1.7949,65.7308,3.32
23/5/2023,2023,53145,R-03,MONTELIMAR,ZONA_1,RB86-7515,3,11/2/2023,Gravedad,0.4887,0.6577,2.1833,99.3315,3.32
23/5/2023,2023,53145,R-03,MONTELIMAR,ZONA_1,RB86-7515,3,11/2/2023,Gravedad,0.4165,0.6075,1.8645,77.6064,3.32
23/5/2023,2023,53145,R-03,MONTELIMAR,ZONA_1,RB86-7515,3,11/2/2023,Gravedad,0.4786,0.5216,1.3696,53.4014,3.32
23/5/2023,2023,53145,R-03,MONTELIMAR,ZONA_1,RB86-7515,3,11/2/2023,Gravedad,0.2623,0.6258,1.9457,75.8986,3.32
23/5/2023,2023,53145,R-03,MONTELIMAR,ZONA_1,RB86-7515,3,11/2/2023,Gravedad,0.4438,0.5931,1.848,75.982,3.32
23/5/2023,2023,53145,R-03,MONTELIMAR,ZONA_1,RB86-7515,3,11/2/2023,Gravedad,0.1235,0.5674,1.5858,62.6817,3.32
23/5/2023,2023,53145,R-03,MONTELIMAR,ZONA_1,RB86-7515,3,11/2/2023,Gravedad,0.3301,0.6136,1.997,86.2361,3.32
23/5/2023,2023,53145,R-03,MONTELIMAR,ZONA_1,RB86-7515,3,11/2/2023,Gravedad,0.4621,0.5892,1.776,71.7208,3.32
23/5/2023,2023,53145,R-03,MONTELIMAR,ZONA_1,RB86-7515,3,11/2/2023,Gravedad,0.2697,0.6445,1.9011,74.7714,3.32
23/5/2023,2023,53145,R-03,MONTELIMAR,ZONA_1,RB86-7515,3,11/2/2023,Gravedad,0.3317,0.5933,1.8262,76.6477,3.32
23/5/2023,2023,53147,R-05,MONTELIMAR,ZONA_1,RB86-7515,3,30/11/2022,Gravedad,1.5541,0.6484,2.6581,110.1812,5.72
23/5/2023,2023,53147,R-05,MONTELIMAR,ZONA_1,RB86-7515,3,30/11/2022,Gravedad,0.5541,0.6283,2.1573,86.2762,5.72
